,win_rate,algo,step,scenario
33,0.5974346324617662,ARMAPPO,13600000.0,academy_3_vs_1_with_keeper
34,0.6147813688212928,ARMAPPO,14000000.0,academy_3_vs_1_with_keeper
35,0.6420184861353985,ARMAPPO,14400000.0,academy_3_vs_1_with_keeper
36,0.6522462562396006,ARMAPPO,14800000.0,academy_3_vs_1_with_keeper
37,0.5881506356440394,ARMAPPO,15200000.0,academy_3_vs_1_with_keeper
38,0.6109706774519716,ARMAPPO,15600000.0,academy_3_vs_1_with_keeper
39,0.5805729632945389,ARMAPPO,16000000.0,academy_3_vs_1_with_keeper
40,0.6536446966390222,ARMAPPO,16400000.0,academy_3_vs_1_with_keeper
41,0.6491601105677227,ARMAPPO,16800000.0,academy_3_vs_1_with_keeper
42,0.6240345297592004,ARMAPPO,17200000.0,academy_3_vs_1_with_keeper
43,0.6218871373086589,ARMAPPO,17600000.0,academy_3_vs_1_with_keeper
44,0.5976903134574594,ARMAPPO,18000000.0,academy_3_vs_1_with_keeper
45,0.588381555153707,ARMAPPO,18400000.0,academy_3_vs_1_with_keeper
46,0.6350064906966681,ARMAPPO,18800000.0,academy_3_vs_1_with_keeper
47,0.6416079945491711,ARMAPPO,19200000.0,academy_3_vs_1_with_keeper
48,0.6513007759014149,ARMAPPO,19600000.0,academy_3_vs_1_with_keeper
49,0.5912319373010042,ARMAPPO,20000000.0,academy_3_vs_1_with_keeper
0,0.041831097079715863,ARMAPPO,400000.0,academy_3_vs_1_with_keeper
1,0.07692307692307693,ARMAPPO,800000.0,academy_3_vs_1_with_keeper
2,0.15056628914057296,ARMAPPO,1200000.0,academy_3_vs_1_with_keeper
3,0.3630755673055739,ARMAPPO,1600000.0,academy_3_vs_1_with_keeper
4,0.4897721989772199,ARMAPPO,2000000.0,academy_3_vs_1_with_keeper
5,0.5903436643474594,ARMAPPO,2400000.0,academy_3_vs_1_with_keeper
6,0.6031879194630873,ARMAPPO,2800000.0,academy_3_vs_1_with_keeper
7,0.6804,ARMAPPO,3200000.0,academy_3_vs_1_with_keeper
8,0.6728328672832867,ARMAPPO,3600000.0,academy_3_vs_1_with_keeper
9,0.6001744059298016,ARMAPPO,4000000.0,academy_3_vs_1_with_keeper
10,0.7133798351299937,ARMAPPO,4400000.0,academy_3_vs_1_with_keeper
11,0.6770990718756745,ARMAPPO,4800000.0,academy_3_vs_1_with_keeper
12,0.5888962326503635,ARMAPPO,5200000.0,academy_3_vs_1_with_keeper
13,0.7116357504215851,ARMAPPO,5600000.0,academy_3_vs_1_with_keeper
14,0.6528562460765851,ARMAPPO,6000000.0,academy_3_vs_1_with_keeper
15,0.6785855393125247,ARMAPPO,6400000.0,academy_3_vs_1_with_keeper
16,0.7062124248496994,ARMAPPO,6800000.0,academy_3_vs_1_with_keeper
17,0.645273200346921,ARMAPPO,7200000.0,academy_3_vs_1_with_keeper
18,0.5778476746798472,ARMAPPO,7600000.0,academy_3_vs_1_with_keeper
19,0.6926768203630295,ARMAPPO,8000000.0,academy_3_vs_1_with_keeper
20,0.6859539685953968,ARMAPPO,8400000.0,academy_3_vs_1_with_keeper
21,0.6954879328436516,ARMAPPO,8800000.0,academy_3_vs_1_with_keeper
22,0.6400876232201533,ARMAPPO,9200000.0,academy_3_vs_1_with_keeper
23,0.6872743682310469,ARMAPPO,9600000.0,academy_3_vs_1_with_keeper
24,0.5701138290142892,ARMAPPO,10000000.0,academy_3_vs_1_with_keeper
25,0.7248020543548042,ARMAPPO,10400000.0,academy_3_vs_1_with_keeper
26,0.6613083277517303,ARMAPPO,10800000.0,academy_3_vs_1_with_keeper
27,0.6322677537009226,ARMAPPO,11200000.0,academy_3_vs_1_with_keeper
28,0.6150802885734233,ARMAPPO,11600000.0,academy_3_vs_1_with_keeper
29,0.7179543459174714,ARMAPPO,12000000.0,academy_3_vs_1_with_keeper
30,0.7404801324503312,ARMAPPO,12400000.0,academy_3_vs_1_with_keeper
31,0.7345469940728196,ARMAPPO,12800000.0,academy_3_vs_1_with_keeper
32,0.731361183290026,ARMAPPO,13200000.0,academy_3_vs_1_with_keeper
33,0.6954740937947983,ARMAPPO,13600000.0,academy_3_vs_1_with_keeper
34,0.6846054888507719,ARMAPPO,14000000.0,academy_3_vs_1_with_keeper
35,0.7363344051446945,ARMAPPO,14400000.0,academy_3_vs_1_with_keeper
36,0.7423387096774193,ARMAPPO,14800000.0,academy_3_vs_1_with_keeper
37,0.7108985853755728,ARMAPPO,15200000.0,academy_3_vs_1_with_keeper
38,0.7338171832091016,ARMAPPO,15600000.0,academy_3_vs_1_with_keeper
39,0.7625150180216259,ARMAPPO,16000000.0,academy_3_vs_1_with_keeper
40,0.7306584757151084,ARMAPPO,16400000.0,academy_3_vs_1_with_keeper
41,0.7591770875352964,ARMAPPO,16800000.0,academy_3_vs_1_with_keeper
42,0.7443169968717414,ARMAPPO,17200000.0,academy_3_vs_1_with_keeper
43,0.7000613371498671,ARMAPPO,17600000.0,academy_3_vs_1_with_keeper
44,0.7452516154298022,ARMAPPO,18000000.0,academy_3_vs_1_with_keeper
45,0.720916682851039,ARMAPPO,18400000.0,academy_3_vs_1_with_keeper
46,0.7147727272727272,ARMAPPO,18800000.0,academy_3_vs_1_with_keeper
47,0.7224073711037051,ARMAPPO,19200000.0,academy_3_vs_1_with_keeper
48,0.7130973108918552,ARMAPPO,19600000.0,academy_3_vs_1_with_keeper
49,0.6449615713065756,ARMAPPO,20000000.0,academy_3_vs_1_with_keeper
0,0.025507998270644185,ARMAPPO,400000.0,academy_3_vs_1_with_keeper
1,0.04306036139946175,ARMAPPO,800000.0,academy_3_vs_1_with_keeper
2,0.07695390781563126,ARMAPPO,1200000.0,academy_3_vs_1_with_keeper
3,0.17715430861723447,ARMAPPO,1600000.0,academy_3_vs_1_with_keeper
4,0.3679558011049724,ARMAPPO,2000000.0,academy_3_vs_1_with_keeper
5,0.3454212454212454,ARMAPPO,2400000.0,academy_3_vs_1_with_keeper
6,0.4615934262236513,ARMAPPO,2800000.0,academy_3_vs_1_with_keeper
7,0.4762954796030871,ARMAPPO,3200000.0,academy_3_vs_1_with_keeper
8,0.5356895356895357,ARMAPPO,3600000.0,academy_3_vs_1_with_keeper
