,eval_win_rate,algo,step,scenario
39,0.76,BPPO,16000000.0,academy_counterattack_hard
40,0.64,BPPO,16400000.0,academy_counterattack_hard
41,0.69,BPPO,16800000.0,academy_counterattack_hard
42,0.68,BPPO,17200000.0,academy_counterattack_hard
43,0.74,BPPO,17600000.0,academy_counterattack_hard
44,0.75,BPPO,18000000.0,academy_counterattack_hard
45,0.65,BPPO,18400000.0,academy_counterattack_hard
46,0.74,BPPO,18800000.0,academy_counterattack_hard
47,0.74,BPPO,19200000.0,academy_counterattack_hard
48,0.76,BPPO,19600000.0,academy_counterattack_hard
49,0.77,BPPO,20000000.0,academy_counterattack_hard
0,0.0,BPPO,400000.0,academy_counterattack_hard
1,0.0,BPPO,800000.0,academy_counterattack_hard
2,0.0,BPPO,1200000.0,academy_counterattack_hard
3,0.0,BPPO,1600000.0,academy_counterattack_hard
4,0.0,BPPO,2000000.0,academy_counterattack_hard
5,0.0,BPPO,2400000.0,academy_counterattack_hard
6,0.0,BPPO,2800000.0,academy_counterattack_hard
7,0.0,BPPO,3200000.0,academy_counterattack_hard
8,0.0,BPPO,3600000.0,academy_counterattack_hard
9,0.0,BPPO,4000000.0,academy_counterattack_hard
10,0.02,BPPO,4400000.0,academy_counterattack_hard
11,0.0,BPPO,4800000.0,academy_counterattack_hard
12,0.03,BPPO,5200000.0,academy_counterattack_hard
13,0.02,BPPO,5600000.0,academy_counterattack_hard
14,0.13,BPPO,6000000.0,academy_counterattack_hard
15,0.14,BPPO,6400000.0,academy_counterattack_hard
16,0.19,BPPO,6800000.0,academy_counterattack_hard
17,0.27,BPPO,7200000.0,academy_counterattack_hard
18,0.3,BPPO,7600000.0,academy_counterattack_hard
19,0.25,BPPO,8000000.0,academy_counterattack_hard
20,0.23,BPPO,8400000.0,academy_counterattack_hard
21,0.29,BPPO,8800000.0,academy_counterattack_hard
22,0.3,BPPO,9200000.0,academy_counterattack_hard
23,0.45,BPPO,9600000.0,academy_counterattack_hard
24,0.34,BPPO,10000000.0,academy_counterattack_hard
25,0.3,BPPO,10400000.0,academy_counterattack_hard
26,0.39,BPPO,10800000.0,academy_counterattack_hard
27,0.38,BPPO,11200000.0,academy_counterattack_hard
28,0.31,BPPO,11600000.0,academy_counterattack_hard
29,0.37,BPPO,12000000.0,academy_counterattack_hard
30,0.36,BPPO,12400000.0,academy_counterattack_hard
31,0.44,BPPO,12800000.0,academy_counterattack_hard
32,0.38,BPPO,13200000.0,academy_counterattack_hard
33,0.38,BPPO,13600000.0,academy_counterattack_hard
34,0.44,BPPO,14000000.0,academy_counterattack_hard
35,0.44,BPPO,14400000.0,academy_counterattack_hard
36,0.47,BPPO,14800000.0,academy_counterattack_hard
37,0.41,BPPO,15200000.0,academy_counterattack_hard
38,0.4,BPPO,15600000.0,academy_counterattack_hard
39,0.33,BPPO,16000000.0,academy_counterattack_hard
40,0.43,BPPO,16400000.0,academy_counterattack_hard
41,0.45,BPPO,16800000.0,academy_counterattack_hard
42,0.52,BPPO,17200000.0,academy_counterattack_hard
43,0.45,BPPO,17600000.0,academy_counterattack_hard
44,0.49,BPPO,18000000.0,academy_counterattack_hard
45,0.56,BPPO,18400000.0,academy_counterattack_hard
46,0.58,BPPO,18800000.0,academy_counterattack_hard
47,0.51,BPPO,19200000.0,academy_counterattack_hard
48,0.55,BPPO,19600000.0,academy_counterattack_hard
49,0.56,BPPO,20000000.0,academy_counterattack_hard
0,0.0,ARMAPPO,400000.0,academy_counterattack_hard
1,0.0,ARMAPPO,800000.0,academy_counterattack_hard
2,0.0,ARMAPPO,1200000.0,academy_counterattack_hard
3,0.04,ARMAPPO,1600000.0,academy_counterattack_hard
4,0.0,ARMAPPO,2000000.0,academy_counterattack_hard
5,0.0,ARMAPPO,2400000.0,academy_counterattack_hard
6,0.0,ARMAPPO,2800000.0,academy_counterattack_hard
7,0.06,ARMAPPO,3200000.0,academy_counterattack_hard
8,0.36,ARMAPPO,3600000.0,academy_counterattack_hard
9,0.32,ARMAPPO,4000000.0,academy_counterattack_hard
10,0.25,ARMAPPO,4400000.0,academy_counterattack_hard
11,0.58,ARMAPPO,4800000.0,academy_counterattack_hard
12,0.76,ARMAPPO,5200000.0,academy_counterattack_hard
13,0.78,ARMAPPO,5600000.0,academy_counterattack_hard
14,0.87,ARMAPPO,6000000.0,academy_counterattack_hard
15,0.79,ARMAPPO,6400000.0,academy_counterattack_hard
16,0.82,ARMAPPO,6800000.0,academy_counterattack_hard
17,0.8,ARMAPPO,7200000.0,academy_counterattack_hard
18,0.77,ARMAPPO,7600000.0,academy_counterattack_hard
19,0.82,ARMAPPO,8000000.0,academy_counterattack_hard
20,0.84,ARMAPPO,8400000.0,academy_counterattack_hard
21,0.93,ARMAPPO,8800000.0,academy_counterattack_hard
22,0.89,ARMAPPO,9200000.0,academy_counterattack_hard
23,0.85,ARMAPPO,9600000.0,academy_counterattack_hard
24,0.9,ARMAPPO,10000000.0,academy_counterattack_hard
25,0.83,ARMAPPO,10400000.0,academy_counterattack_hard
26,0.87,ARMAPPO,10800000.0,academy_counterattack_hard
27,0.91,ARMAPPO,11200000.0,academy_counterattack_hard
28,0.94,ARMAPPO,11600000.0,academy_counterattack_hard
29,0.88,ARMAPPO,12000000.0,academy_counterattack_hard
30,0.9,ARMAPPO,12400000.0,academy_counterattack_hard
31,0.88,ARMAPPO,12800000.0,academy_counterattack_hard
32,0.86,ARMAPPO,13200000.0,academy_counterattack_hard
33,0.87,ARMAPPO,13600000.0,academy_counterattack_hard
34,0.89,ARMAPPO,14000000.0,academy_counterattack_hard
35,0.9,ARMAPPO,14400000.0,academy_counterattack_hard
36,0.83,ARMAPPO,14800000.0,academy_counterattack_hard
37,0.84,ARMAPPO,15200000.0,academy_counterattack_hard
38,0.82,ARMAPPO,15600000.0,academy_counterattack_hard
39,0.87,ARMAPPO,16000000.0,academy_counterattack_hard
40,0.9,ARMAPPO,16400000.0,academy_counterattack_hard
41,0.9,ARMAPPO,16800000.0,academy_counterattack_hard
42,0.86,ARMAPPO,17200000.0,academy_counterattack_hard
43,0.88,ARMAPPO,17600000.0,academy_counterattack_hard
44,0.74,ARMAPPO,18000000.0,academy_counterattack_hard
45,0.88,ARMAPPO,18400000.0,academy_counterattack_hard
46,0.88,ARMAPPO,18800000.0,academy_counterattack_hard
47,0.88,ARMAPPO,19200000.0,academy_counterattack_hard
48,0.92,ARMAPPO,19600000.0,academy_counterattack_hard
49,0.91,ARMAPPO,20000000.0,academy_counterattack_hard
0,0.0,ARMAPPO,400000.0,academy_counterattack_hard
1,0.0,ARMAPPO,800000.0,academy_counterattack_hard
2,0.0,ARMAPPO,1200000.0,academy_counterattack_hard
3,0.0,ARMAPPO,1600000.0,academy_counterattack_hard
4,0.02,ARMAPPO,2000000.0,academy_counterattack_hard
5,0.02,ARMAPPO,2400000.0,academy_counterattack_hard
6,0.02,ARMAPPO,2800000.0,academy_counterattack_hard
7,0.01,ARMAPPO,3200000.0,academy_counterattack_hard
8,0.06,ARMAPPO,3600000.0,academy_counterattack_hard
9,0.03,ARMAPPO,4000000.0,academy_counterattack_hard
10,0.17,ARMAPPO,4400000.0,academy_counterattack_hard
11,0.06,ARMAPPO,4800000.0,academy_counterattack_hard
12,0.17,ARMAPPO,5200000.0,academy_counterattack_hard
13,0.17,ARMAPPO,5600000.0,academy_counterattack_hard
14,0.03,ARMAPPO,6000000.0,academy_counterattack_hard
15,0.06,ARMAPPO,6400000.0,academy_counterattack_hard
16,0.03,ARMAPPO,6800000.0,academy_counterattack_hard
17,0.15,ARMAPPO,7200000.0,academy_counterattack_hard
18,0.15,ARMAPPO,7600000.0,academy_counterattack_hard
19,0.05,ARMAPPO,8000000.0,academy_counterattack_hard
20,0.2,ARMAPPO,8400000.0,academy_counterattack_hard
21,0.2,ARMAPPO,8800000.0,academy_counterattack_hard
22,0.17,ARMAPPO,9200000.0,academy_counterattack_hard
23,0.09,ARMAPPO,9600000.0,academy_counterattack_hard
24,0.17,ARMAPPO,10000000.0,academy_counterattack_hard
25,0.18,ARMAPPO,10400000.0,academy_counterattack_hard
26,0.45,ARMAPPO,10800000.0,academy_counterattack_hard
27,0.37,ARMAPPO,11200000.0,academy_counterattack_hard
28,0.2,ARMAPPO,11600000.0,academy_counterattack_hard
29,0.21,ARMAPPO,12000000.0,academy_counterattack_hard
30,0.26,ARMAPPO,12400000.0,academy_counterattack_hard
31,0.42,ARMAPPO,12800000.0,academy_counterattack_hard
32,0.13,ARMAPPO,13200000.0,academy_counterattack_hard
33,0.2,ARMAPPO,13600000.0,academy_counterattack_hard
34,0.3,ARMAPPO,14000000.0,academy_counterattack_hard
35,0.34,ARMAPPO,14400000.0,academy_counterattack_hard
36,0.13,ARMAPPO,14800000.0,academy_counterattack_hard
37,0.35,ARMAPPO,15200000.0,academy_counterattack_hard
38,0.49,ARMAPPO,15600000.0,academy_counterattack_hard
39,0.36,ARMAPPO,16000000.0,academy_counterattack_hard
40,0.43,ARMAPPO,16400000.0,academy_counterattack_hard
41,0.2,ARMAPPO,16800000.0,academy_counterattack_hard
42,0.15,ARMAPPO,17200000.0,academy_counterattack_hard
43,0.18,ARMAPPO,17600000.0,academy_counterattack_hard
44,0.27,ARMAPPO,18000000.0,academy_counterattack_hard
45,0.53,ARMAPPO,18400000.0,academy_counterattack_hard
46,0.46,ARMAPPO,18800000.0,academy_counterattack_hard
47,0.49,ARMAPPO,19200000.0,academy_counterattack_hard
48,0.36,ARMAPPO,19600000.0,academy_counterattack_hard
49,0.59,ARMAPPO,20000000.0,academy_counterattack_hard
0,0.0,ARMAPPO,400000.0,academy_counterattack_hard
1,0.0,ARMAPPO,800000.0,academy_counterattack_hard
2,0.0,ARMAPPO,1200000.0,academy_counterattack_hard
3,0.02,ARMAPPO,1600000.0,academy_counterattack_hard
4,0.0,ARMAPPO,2000000.0,academy_counterattack_hard
5,0.0,ARMAPPO,2400000.0,academy_counterattack_hard
