,win_rate,algo,step,scenario
49,0.7801117318435754,BPPO,20000000.0,academy_corner
0,0.009607993850883935,BPPO,400000.0,academy_corner
1,0.04963235294117647,BPPO,800000.0,academy_corner
2,0.19623059866962306,BPPO,1200000.0,academy_corner
3,0.3187732342007435,BPPO,1600000.0,academy_corner
4,0.3317223198594025,BPPO,2000000.0,academy_corner
5,0.44617847138855543,BPPO,2400000.0,academy_corner
6,0.5381968341362698,BPPO,2800000.0,academy_corner
7,0.576534052596089,BPPO,3200000.0,academy_corner
8,0.6003134796238244,BPPO,3600000.0,academy_corner
9,0.5806451612903226,BPPO,4000000.0,academy_corner
10,0.5599337748344371,BPPO,4400000.0,academy_corner
11,0.569183464297916,BPPO,4800000.0,academy_corner
12,0.56194081211287,BPPO,5200000.0,academy_corner
13,0.5906017579445572,BPPO,5600000.0,academy_corner
14,0.6038754764930114,BPPO,6000000.0,academy_corner
15,0.5985221674876847,BPPO,6400000.0,academy_corner
16,0.6161434977578475,BPPO,6800000.0,academy_corner
17,0.665807560137457,BPPO,7200000.0,academy_corner
18,0.623342175066313,BPPO,7600000.0,academy_corner
19,0.6322804984062591,BPPO,8000000.0,academy_corner
20,0.5915536374845869,BPPO,8400000.0,academy_corner
21,0.6527393469839513,BPPO,8800000.0,academy_corner
22,0.6603563474387528,BPPO,9200000.0,academy_corner
23,0.6319723979298447,BPPO,9600000.0,academy_corner
24,0.6050473186119874,BPPO,10000000.0,academy_corner
25,0.6795564401478533,BPPO,10400000.0,academy_corner
26,0.6763708309779537,BPPO,10800000.0,academy_corner
27,0.6859946476360392,BPPO,11200000.0,academy_corner
28,0.7135564378899603,BPPO,11600000.0,academy_corner
29,0.7130081300813008,BPPO,12000000.0,academy_corner
30,0.7140762463343109,BPPO,12400000.0,academy_corner
31,0.6710009071666163,BPPO,12800000.0,academy_corner
32,0.711830985915493,BPPO,13200000.0,academy_corner
33,0.7415078707539354,BPPO,13600000.0,academy_corner
34,0.7251674107142857,BPPO,14000000.0,academy_corner
35,0.6423190304618408,BPPO,14400000.0,academy_corner
36,0.7189922480620154,BPPO,14800000.0,academy_corner
37,0.6952380952380952,BPPO,15200000.0,academy_corner
38,0.7169711411172889,BPPO,15600000.0,academy_corner
39,0.7210994341147938,BPPO,16000000.0,academy_corner
40,0.7400156617071261,BPPO,16400000.0,academy_corner
41,0.7294589178356713,BPPO,16800000.0,academy_corner
42,0.7346529691806565,BPPO,17200000.0,academy_corner
43,0.6738828753816264,BPPO,17600000.0,academy_corner
44,0.6761536336004421,BPPO,18000000.0,academy_corner
45,0.7024926293218976,BPPO,18400000.0,academy_corner
46,0.7210357714895889,BPPO,18800000.0,academy_corner
47,0.7300710339384373,BPPO,19200000.0,academy_corner
48,0.7390380015944725,BPPO,19600000.0,academy_corner
49,0.696816976127321,BPPO,20000000.0,academy_corner
0,0.009380863039399626,BPPO,400000.0,academy_corner
1,0.04179728317659352,BPPO,800000.0,academy_corner
2,0.17372549019607844,BPPO,1200000.0,academy_corner
3,0.2960912052117264,BPPO,1600000.0,academy_corner
4,0.3474928137975088,BPPO,2000000.0,academy_corner
5,0.3518784055061658,BPPO,2400000.0,academy_corner
6,0.3908347927612376,BPPO,2800000.0,academy_corner
7,0.3657745336577453,BPPO,3200000.0,academy_corner
8,0.3978574987543597,BPPO,3600000.0,academy_corner
9,0.4348950847944812,BPPO,4000000.0,academy_corner
10,0.4105142200517093,BPPO,4400000.0,academy_corner
11,0.44872537659327927,BPPO,4800000.0,academy_corner
12,0.45479384003974166,BPPO,5200000.0,academy_corner
13,0.4882221671212497,BPPO,5600000.0,academy_corner
14,0.45136374607772145,BPPO,6000000.0,academy_corner
15,0.47585754861262836,BPPO,6400000.0,academy_corner
16,0.4888888888888889,BPPO,6800000.0,academy_corner
17,0.4745914483993732,BPPO,7200000.0,academy_corner
18,0.45924690181124883,BPPO,7600000.0,academy_corner
19,0.5076513639387891,BPPO,8000000.0,academy_corner
20,0.5022872827081427,BPPO,8400000.0,academy_corner
21,0.5131639722863741,BPPO,8800000.0,academy_corner
22,0.512826040094848,BPPO,9200000.0,academy_corner
23,0.5144129364893367,BPPO,9600000.0,academy_corner
24,0.5449748141041018,BPPO,10000000.0,academy_corner
25,0.5464190981432361,BPPO,10400000.0,academy_corner
26,0.5400863047921871,BPPO,10800000.0,academy_corner
27,0.5148849797023004,BPPO,11200000.0,academy_corner
28,0.5178912213740458,BPPO,11600000.0,academy_corner
29,0.6339473684210526,BPPO,12000000.0,academy_corner
30,0.6466072313026251,BPPO,12400000.0,academy_corner
31,0.6274673338893523,BPPO,12800000.0,academy_corner
32,0.6586102719033232,BPPO,13200000.0,academy_corner
33,0.6458490092801605,BPPO,13600000.0,academy_corner
34,0.660367314346553,BPPO,14000000.0,academy_corner
35,0.6850912778904665,BPPO,14400000.0,academy_corner
36,0.6779124934106484,BPPO,14800000.0,academy_corner
37,0.7413544668587896,BPPO,15200000.0,academy_corner
38,0.6550097141271163,BPPO,15600000.0,academy_corner
39,0.6894779550987287,BPPO,16000000.0,academy_corner
40,0.6753731343283582,BPPO,16400000.0,academy_corner
41,0.6902216427640157,BPPO,16800000.0,academy_corner
42,0.7096438783467637,BPPO,17200000.0,academy_corner
43,0.6788811188811189,BPPO,17600000.0,academy_corner
44,0.728300958937792,BPPO,18000000.0,academy_corner
45,0.7127739984882842,BPPO,18400000.0,academy_corner
46,0.668825910931174,BPPO,18800000.0,academy_corner
47,0.6375761090171064,BPPO,19200000.0,academy_corner
48,0.7296639064783244,BPPO,19600000.0,academy_corner
49,0.7037697401935813,BPPO,20000000.0,academy_corner
0,0.005871725383920506,BPPO,400000.0,academy_corner
1,0.030678466076696165,BPPO,800000.0,academy_corner
2,0.05995203836930456,BPPO,1200000.0,academy_corner
3,0.10474537037037036,BPPO,1600000.0,academy_corner
4,0.18867924528301888,BPPO,2000000.0,academy_corner
5,0.25627906976744186,BPPO,2400000.0,academy_corner
6,0.3867569601203913,BPPO,2800000.0,academy_corner
7,0.38537324744221296,BPPO,3200000.0,academy_corner
8,0.4224519940915805,BPPO,3600000.0,academy_corner
9,0.39486786671773266,BPPO,4000000.0,academy_corner
10,0.42091152815013405,BPPO,4400000.0,academy_corner
11,0.42840865932396505,BPPO,4800000.0,academy_corner
12,0.40134340890008396,BPPO,5200000.0,academy_corner
13,0.4098883572567783,BPPO,5600000.0,academy_corner
14,0.38297013720742534,BPPO,6000000.0,academy_corner
15,0.44026898734177217,BPPO,6400000.0,academy_corner
16,0.45095910242490045,BPPO,6800000.0,academy_corner
17,0.4731743666169896,BPPO,7200000.0,academy_corner
18,0.4738586156111929,BPPO,7600000.0,academy_corner
19,0.5105438401775805,BPPO,8000000.0,academy_corner
20,0.5250631085467004,BPPO,8400000.0,academy_corner
21,0.5423409860745201,BPPO,8800000.0,academy_corner
22,0.5127340823970038,BPPO,9200000.0,academy_corner
23,0.49014195583596215,BPPO,9600000.0,academy_corner
24,0.5209737827715356,BPPO,10000000.0,academy_corner
25,0.4443074393752569,BPPO,10400000.0,academy_corner
26,0.5233747260774287,BPPO,10800000.0,academy_corner
27,0.5388868411352746,BPPO,11200000.0,academy_corner
28,0.5031871016122985,BPPO,11600000.0,academy_corner
29,0.5525277877375403,BPPO,12000000.0,academy_corner
30,0.5714788732394366,BPPO,12400000.0,academy_corner
31,0.5198788337750851,BPPO,12800000.0,academy_corner
32,0.5286024619840695,BPPO,13200000.0,academy_corner
33,0.5472924187725632,BPPO,13600000.0,academy_corner
34,0.4778117827084927,BPPO,14000000.0,academy_corner
35,0.5084420567920184,BPPO,14400000.0,academy_corner
36,0.495970695970696,BPPO,14800000.0,academy_corner
37,0.5578441469275661,BPPO,15200000.0,academy_corner
38,0.5552745664739884,BPPO,15600000.0,academy_corner
39,0.5887850467289719,BPPO,16000000.0,academy_corner
40,0.5567263786441868,BPPO,16400000.0,academy_corner
41,0.5755217545100814,BPPO,16800000.0,academy_corner
42,0.6115229110512129,BPPO,17200000.0,academy_corner
43,0.5607705779334501,BPPO,17600000.0,academy_corner
44,0.6228419654714475,BPPO,18000000.0,academy_corner
45,0.620913016656385,BPPO,18400000.0,academy_corner
46,0.5739762219286658,BPPO,18800000.0,academy_corner
47,0.572305593451569,BPPO,19200000.0,academy_corner
48,0.5654635527246992,BPPO,19600000.0,academy_corner
49,0.4950258654994031,BPPO,20000000.0,academy_corner
0,0.010268948655256724,ARMAPPO,400000.0,academy_corner
1,0.020796197266785502,ARMAPPO,800000.0,academy_corner
2,0.05303933253873659,ARMAPPO,1200000.0,academy_corner
3,0.11891620672353237,ARMAPPO,1600000.0,academy_corner
4,0.18151969981238275,ARMAPPO,2000000.0,academy_corner
5,0.29809725158562367,ARMAPPO,2400000.0,academy_corner
6,0.3030556718292172,ARMAPPO,2800000.0,academy_corner
7,0.36602589250686546,ARMAPPO,3200000.0,academy_corner
8,0.36499802916830903,ARMAPPO,3600000.0,academy_corner
9,0.35567609453700116,ARMAPPO,4000000.0,academy_corner
10,0.399475851740921,ARMAPPO,4400000.0,academy_corner
11,0.4399859204505456,ARMAPPO,4800000.0,academy_corner
12,0.3366679492112351,ARMAPPO,5200000.0,academy_corner
13,0.4189765458422175,ARMAPPO,5600000.0,academy_corner
14,0.4388342934598441,ARMAPPO,6000000.0,academy_corner
15,0.39280245022970905,ARMAPPO,6400000.0,academy_corner
16,0.31717557251908396,ARMAPPO,6800000.0,academy_corner
17,0.47732616728249916,ARMAPPO,7200000.0,academy_corner
18,0.4898102600140548,ARMAPPO,7600000.0,academy_corner
19,0.4604469670095779,ARMAPPO,8000000.0,academy_corner
20,0.46994160082445896,ARMAPPO,8400000.0,academy_corner
21,0.5019077349982657,ARMAPPO,8800000.0,academy_corner
22,0.5181969949916527,ARMAPPO,9200000.0,academy_corner
23,0.4887640449438202,ARMAPPO,9600000.0,academy_corner
24,0.5212657366451174,ARMAPPO,10000000.0,academy_corner
25,0.5072026800670016,ARMAPPO,10400000.0,academy_corner
26,0.417910447761194,ARMAPPO,10800000.0,academy_corner
27,0.5472779369627507,ARMAPPO,11200000.0,academy_corner
28,0.5141868512110727,ARMAPPO,11600000.0,academy_corner
29,0.566031746031746,ARMAPPO,12000000.0,academy_corner
30,0.5632793017456359,ARMAPPO,12400000.0,academy_corner
31,0.526857510453522,ARMAPPO,12800000.0,academy_corner
32,0.5245793467502474,ARMAPPO,13200000.0,academy_corner
33,0.5319358008516214,ARMAPPO,13600000.0,academy_corner
34,0.5280390107976315,ARMAPPO,14000000.0,academy_corner
35,0.5552665799739922,ARMAPPO,14400000.0,academy_corner
36,0.5643370346178967,ARMAPPO,14800000.0,academy_corner
37,0.5645161290322581,ARMAPPO,15200000.0,academy_corner
38,0.5329224781057411,ARMAPPO,15600000.0,academy_corner
39,0.5484927916120577,ARMAPPO,16000000.0,academy_corner
40,0.5260898282694848,ARMAPPO,16400000.0,academy_corner
41,0.5289172831203766,ARMAPPO,16800000.0,academy_corner
42,0.5271844660194175,ARMAPPO,17200000.0,academy_corner
43,0.5727582997207571,ARMAPPO,17600000.0,academy_corner
44,0.5429586563307494,ARMAPPO,18000000.0,academy_corner
45,0.5672797676669894,ARMAPPO,18400000.0,academy_corner
46,0.5173648406731114,ARMAPPO,18800000.0,academy_corner
47,0.5389900377877018,ARMAPPO,19200000.0,academy_corner
48,0.5749758142534667,ARMAPPO,19600000.0,academy_corner
49,0.5771941063420885,ARMAPPO,20000000.0,academy_corner
0,0.008673469387755102,ARMAPPO,400000.0,academy_corner
1,0.02569710224166211,ARMAPPO,800000.0,academy_corner
2,0.0686436024162548,ARMAPPO,1200000.0,academy_corner
3,0.13253012048192772,ARMAPPO,1600000.0,academy_corner
4,0.3775918515823936,ARMAPPO,2000000.0,academy_corner
5,0.34494134897360706,ARMAPPO,2400000.0,academy_corner
6,0.31080114449213164,ARMAPPO,2800000.0,academy_corner
7,0.38038965186841267,ARMAPPO,3200000.0,academy_corner
8,0.3847463398025196,ARMAPPO,3600000.0,academy_corner
9,0.43226233852268964,ARMAPPO,4000000.0,academy_corner
10,0.4878594249201278,ARMAPPO,4400000.0,academy_corner
11,0.44674355495251017,ARMAPPO,4800000.0,academy_corner
12,0.46851471594798083,ARMAPPO,5200000.0,academy_corner
13,0.4591454272863568,ARMAPPO,5600000.0,academy_corner
14,0.45301893533404786,ARMAPPO,6000000.0,academy_corner
15,0.4939924476484724,ARMAPPO,6400000.0,academy_corner
16,0.5106789926681543,ARMAPPO,6800000.0,academy_corner
17,0.5403056637698531,ARMAPPO,7200000.0,academy_corner
18,0.5158371040723982,ARMAPPO,7600000.0,academy_corner
19,0.5264768901132537,ARMAPPO,8000000.0,academy_corner
20,0.5064808813998704,ARMAPPO,8400000.0,academy_corner
21,0.48482684755444483,ARMAPPO,8800000.0,academy_corner
22,0.5127688172043011,ARMAPPO,9200000.0,academy_corner
23,0.5704270235818993,ARMAPPO,9600000.0,academy_corner
24,0.5289808917197453,ARMAPPO,10000000.0,academy_corner
25,0.5502033156083829,ARMAPPO,10400000.0,academy_corner
26,0.5297181372549019,ARMAPPO,10800000.0,academy_corner
27,0.582209469153515,ARMAPPO,11200000.0,academy_corner
28,0.533050333535476,ARMAPPO,11600000.0,academy_corner
29,0.5706297822248382,ARMAPPO,12000000.0,academy_corner
