,eval_win_rate,algo,step,scenario
38,0.6,BPPO,15600000.0,academy_corner
39,0.62,BPPO,16000000.0,academy_corner
40,0.61,BPPO,16400000.0,academy_corner
41,0.51,BPPO,16800000.0,academy_corner
42,0.53,BPPO,17200000.0,academy_corner
43,0.47,BPPO,17600000.0,academy_corner
44,0.44,BPPO,18000000.0,academy_corner
45,0.6,BPPO,18400000.0,academy_corner
46,0.52,BPPO,18800000.0,academy_corner
47,0.52,BPPO,19200000.0,academy_corner
48,0.56,BPPO,19600000.0,academy_corner
49,0.59,BPPO,20000000.0,academy_corner
0,0.0,BPPO,400000.0,academy_corner
1,0.02,BPPO,800000.0,academy_corner
2,0.15,BPPO,1200000.0,academy_corner
3,0.31,BPPO,1600000.0,academy_corner
4,0.29,BPPO,2000000.0,academy_corner
5,0.32,BPPO,2400000.0,academy_corner
6,0.36,BPPO,2800000.0,academy_corner
7,0.28,BPPO,3200000.0,academy_corner
8,0.4,BPPO,3600000.0,academy_corner
9,0.4,BPPO,4000000.0,academy_corner
10,0.38,BPPO,4400000.0,academy_corner
11,0.4,BPPO,4800000.0,academy_corner
12,0.38,BPPO,5200000.0,academy_corner
13,0.4,BPPO,5600000.0,academy_corner
14,0.44,BPPO,6000000.0,academy_corner
15,0.41,BPPO,6400000.0,academy_corner
16,0.41,BPPO,6800000.0,academy_corner
17,0.39,BPPO,7200000.0,academy_corner
18,0.5,BPPO,7600000.0,academy_corner
19,0.42,BPPO,8000000.0,academy_corner
20,0.45,BPPO,8400000.0,academy_corner
21,0.45,BPPO,8800000.0,academy_corner
22,0.42,BPPO,9200000.0,academy_corner
23,0.41,BPPO,9600000.0,academy_corner
24,0.45,BPPO,10000000.0,academy_corner
25,0.41,BPPO,10400000.0,academy_corner
26,0.46,BPPO,10800000.0,academy_corner
27,0.4,BPPO,11200000.0,academy_corner
28,0.43,BPPO,11600000.0,academy_corner
29,0.56,BPPO,12000000.0,academy_corner
30,0.6,BPPO,12400000.0,academy_corner
31,0.47,BPPO,12800000.0,academy_corner
32,0.61,BPPO,13200000.0,academy_corner
33,0.63,BPPO,13600000.0,academy_corner
34,0.53,BPPO,14000000.0,academy_corner
35,0.42,BPPO,14400000.0,academy_corner
36,0.59,BPPO,14800000.0,academy_corner
37,0.65,BPPO,15200000.0,academy_corner
38,0.57,BPPO,15600000.0,academy_corner
39,0.65,BPPO,16000000.0,academy_corner
40,0.67,BPPO,16400000.0,academy_corner
41,0.62,BPPO,16800000.0,academy_corner
42,0.72,BPPO,17200000.0,academy_corner
43,0.65,BPPO,17600000.0,academy_corner
44,0.65,BPPO,18000000.0,academy_corner
45,0.57,BPPO,18400000.0,academy_corner
46,0.69,BPPO,18800000.0,academy_corner
47,0.64,BPPO,19200000.0,academy_corner
48,0.61,BPPO,19600000.0,academy_corner
49,0.6,BPPO,20000000.0,academy_corner
0,0.01,BPPO,400000.0,academy_corner
1,0.04,BPPO,800000.0,academy_corner
2,0.1,BPPO,1200000.0,academy_corner
3,0.12,BPPO,1600000.0,academy_corner
4,0.27,BPPO,2000000.0,academy_corner
5,0.25,BPPO,2400000.0,academy_corner
6,0.37,BPPO,2800000.0,academy_corner
7,0.43,BPPO,3200000.0,academy_corner
8,0.42,BPPO,3600000.0,academy_corner
9,0.38,BPPO,4000000.0,academy_corner
10,0.42,BPPO,4400000.0,academy_corner
11,0.39,BPPO,4800000.0,academy_corner
12,0.39,BPPO,5200000.0,academy_corner
13,0.44,BPPO,5600000.0,academy_corner
14,0.37,BPPO,6000000.0,academy_corner
15,0.4,BPPO,6400000.0,academy_corner
16,0.35,BPPO,6800000.0,academy_corner
17,0.44,BPPO,7200000.0,academy_corner
18,0.52,BPPO,7600000.0,academy_corner
19,0.55,BPPO,8000000.0,academy_corner
20,0.52,BPPO,8400000.0,academy_corner
21,0.52,BPPO,8800000.0,academy_corner
22,0.62,BPPO,9200000.0,academy_corner
23,0.47,BPPO,9600000.0,academy_corner
24,0.54,BPPO,10000000.0,academy_corner
25,0.52,BPPO,10400000.0,academy_corner
26,0.52,BPPO,10800000.0,academy_corner
27,0.56,BPPO,11200000.0,academy_corner
28,0.37,BPPO,11600000.0,academy_corner
29,0.55,BPPO,12000000.0,academy_corner
30,0.59,BPPO,12400000.0,academy_corner
31,0.56,BPPO,12800000.0,academy_corner
32,0.51,BPPO,13200000.0,academy_corner
33,0.57,BPPO,13600000.0,academy_corner
34,0.51,BPPO,14000000.0,academy_corner
35,0.58,BPPO,14400000.0,academy_corner
36,0.48,BPPO,14800000.0,academy_corner
37,0.51,BPPO,15200000.0,academy_corner
38,0.55,BPPO,15600000.0,academy_corner
39,0.6,BPPO,16000000.0,academy_corner
40,0.6,BPPO,16400000.0,academy_corner
41,0.54,BPPO,16800000.0,academy_corner
42,0.69,BPPO,17200000.0,academy_corner
43,0.67,BPPO,17600000.0,academy_corner
44,0.58,BPPO,18000000.0,academy_corner
45,0.56,BPPO,18400000.0,academy_corner
46,0.72,BPPO,18800000.0,academy_corner
47,0.59,BPPO,19200000.0,academy_corner
48,0.52,BPPO,19600000.0,academy_corner
49,0.59,BPPO,20000000.0,academy_corner
0,0.1,ARMAPPO,400000.0,academy_corner
1,0.0,ARMAPPO,800000.0,academy_corner
2,0.12,ARMAPPO,1200000.0,academy_corner
3,0.25,ARMAPPO,1600000.0,academy_corner
4,0.16,ARMAPPO,2000000.0,academy_corner
5,0.36,ARMAPPO,2400000.0,academy_corner
6,0.15,ARMAPPO,2800000.0,academy_corner
7,0.34,ARMAPPO,3200000.0,academy_corner
8,0.31,ARMAPPO,3600000.0,academy_corner
9,0.31,ARMAPPO,4000000.0,academy_corner
10,0.33,ARMAPPO,4400000.0,academy_corner
11,0.33,ARMAPPO,4800000.0,academy_corner
12,0.29,ARMAPPO,5200000.0,academy_corner
13,0.35,ARMAPPO,5600000.0,academy_corner
14,0.34,ARMAPPO,6000000.0,academy_corner
15,0.41,ARMAPPO,6400000.0,academy_corner
16,0.3,ARMAPPO,6800000.0,academy_corner
17,0.53,ARMAPPO,7200000.0,academy_corner
18,0.42,ARMAPPO,7600000.0,academy_corner
