,eval_win_rate,algo,step,scenario
0,0.0,MACPF,10000.0,10gen_zerg 10v11
1,0.0,MACPF,260000.0,10gen_zerg 10v11
2,0.0,MACPF,510000.0,10gen_zerg 10v11
3,0.0,MACPF,760000.0,10gen_zerg 10v11
4,0.025,MACPF,1010000.0,10gen_zerg 10v11
5,0.0325,MACPF,1260000.0,10gen_zerg 10v11
6,0.051000000000000004,MACPF,1510000.0,10gen_zerg 10v11
7,0.07205,MACPF,1760000.0,10gen_zerg 10v11
8,0.08889,MACPF,2010000.0,10gen_zerg 10v11
9,0.089862,MACPF,2260000.0,10gen_zerg 10v11
10,0.0843896,MACPF,2510000.0,10gen_zerg 10v11
11,0.08626168000000001,MACPF,2760000.0,10gen_zerg 10v11
12,0.08150934400000001,MACPF,3010000.0,10gen_zerg 10v11
13,0.08395747520000002,MACPF,3260000.0,10gen_zerg 10v11
14,0.07966598016000001,MACPF,3510000.0,10gen_zerg 10v11
15,0.07623278412800001,MACPF,3760000.0,10gen_zerg 10v11
16,0.09223622730240001,MACPF,4010000.0,10gen_zerg 10v11
17,0.09878898184192,MACPF,4260000.0,10gen_zerg 10v11
18,0.091531185473536,MACPF,4510000.0,10gen_zerg 10v11
19,0.09822494837882881,MACPF,4760000.0,10gen_zerg 10v11
20,0.09107995870306305,MACPF,5010000.0,10gen_zerg 10v11
21,0.07911396696245045,MACPF,5260000.0,10gen_zerg 10v11
22,0.08204117356996037,MACPF,5510000.0,10gen_zerg 10v11
23,0.0968829388559683,MACPF,5760000.0,10gen_zerg 10v11
24,0.08375635108477465,MACPF,6010000.0,10gen_zerg 10v11
25,0.09200508086781972,MACPF,6260000.0,10gen_zerg 10v11
26,0.08610406469425577,MACPF,6510000.0,10gen_zerg 10v11
27,0.10638325175540463,MACPF,6760000.0,10gen_zerg 10v11
28,0.12260660140432371,MACPF,7010000.0,10gen_zerg 10v11
29,0.11683528112345898,MACPF,7260000.0,10gen_zerg 10v11
30,0.10596822489876719,MACPF,7510000.0,10gen_zerg 10v11
31,0.14102457991901376,MACPF,7760000.0,10gen_zerg 10v11
32,0.13156966393521102,MACPF,8010000.0,10gen_zerg 10v11
33,0.12400573114816883,MACPF,8260000.0,10gen_zerg 10v11
34,0.12420458491853506,MACPF,8510000.0,10gen_zerg 10v11
35,0.11811366793482805,MACPF,8760000.0,10gen_zerg 10v11
36,0.11324093434786245,MACPF,9010000.0,10gen_zerg 10v11
37,0.14059274747828998,MACPF,9260000.0,10gen_zerg 10v11
38,0.15622419798263198,MACPF,9510000.0,10gen_zerg 10v11
39,0.1499793583861056,MACPF,9760000.0,10gen_zerg 10v11
0,0.0,MACPF,10000.0,10gen_zerg 10v11
1,0.0125,MACPF,260000.0,10gen_zerg 10v11
2,0.028750000000000005,MACPF,510000.0,10gen_zerg 10v11
3,0.023000000000000007,MACPF,760000.0,10gen_zerg 10v11
4,0.018400000000000007,MACPF,1010000.0,10gen_zerg 10v11
5,0.039720000000000005,MACPF,1260000.0,10gen_zerg 10v11
6,0.05052600000000001,MACPF,1510000.0,10gen_zerg 10v11
7,0.05917080000000001,MACPF,1760000.0,10gen_zerg 10v11
8,0.07858664000000001,MACPF,2010000.0,10gen_zerg 10v11
9,0.06911931200000002,MACPF,2260000.0,10gen_zerg 10v11
10,0.06154544960000002,MACPF,2510000.0,10gen_zerg 10v11
11,0.07423635968000002,MACPF,2760000.0,10gen_zerg 10v11
12,0.07813908774400002,MACPF,3010000.0,10gen_zerg 10v11
13,0.08126127019520002,MACPF,3260000.0,10gen_zerg 10v11
14,0.09000901615616003,MACPF,3510000.0,10gen_zerg 10v11
15,0.09075721292492803,MACPF,3760000.0,10gen_zerg 10v11
16,0.08510577033994242,MACPF,4010000.0,10gen_zerg 10v11
17,0.09308461627195394,MACPF,4260000.0,10gen_zerg 10v11
18,0.08071769301756317,MACPF,4510000.0,10gen_zerg 10v11
19,0.09582415441405054,MACPF,4760000.0,10gen_zerg 10v11
20,0.11415932353124045,MACPF,5010000.0,10gen_zerg 10v11
21,0.13507745882499236,MACPF,5260000.0,10gen_zerg 10v11
22,0.1143119670599939,MACPF,5510000.0,10gen_zerg 10v11
23,0.11644957364799513,MACPF,5760000.0,10gen_zerg 10v11
24,0.11190965891839612,MACPF,6010000.0,10gen_zerg 10v11
25,0.10827772713471691,MACPF,6260000.0,10gen_zerg 10v11
26,0.12412218170777353,MACPF,6510000.0,10gen_zerg 10v11
27,0.13679774536621883,MACPF,6760000.0,10gen_zerg 10v11
28,0.12193819629297507,MACPF,7010000.0,10gen_zerg 10v11
29,0.10380055703438007,MACPF,7260000.0,10gen_zerg 10v11
30,0.09554044562750406,MACPF,7510000.0,10gen_zerg 10v11
31,0.11393235650200326,MACPF,7760000.0,10gen_zerg 10v11
32,0.1036458852016026,MACPF,8010000.0,10gen_zerg 10v11
33,0.11416670816128209,MACPF,8260000.0,10gen_zerg 10v11
34,0.12258336652902568,MACPF,8510000.0,10gen_zerg 10v11
35,0.15431669322322056,MACPF,8760000.0,10gen_zerg 10v11
36,0.14845335457857645,MACPF,9010000.0,10gen_zerg 10v11
37,0.13126268366286117,MACPF,9260000.0,10gen_zerg 10v11
38,0.12376014693028894,MACPF,9510000.0,10gen_zerg 10v11
39,0.10525811754423117,MACPF,9760000.0,10gen_zerg 10v11
0,0.0,MACPF,10000.0,10gen_zerg 10v11
1,0.00625,MACPF,260000.0,10gen_zerg 10v11
2,0.011250000000000001,MACPF,510000.0,10gen_zerg 10v11
3,0.015250000000000001,MACPF,760000.0,10gen_zerg 10v11
4,0.01845,MACPF,1010000.0,10gen_zerg 10v11
5,0.039760000000000004,MACPF,1260000.0,10gen_zerg 10v11
6,0.050558000000000006,MACPF,1510000.0,10gen_zerg 10v11
7,0.046696400000000006,MACPF,1760000.0,10gen_zerg 10v11
8,0.03735712000000001,MACPF,2010000.0,10gen_zerg 10v11
9,0.05488569600000001,MACPF,2260000.0,10gen_zerg 10v11
