,eval_win_rate,algo,step,scenario
0,0.0,MAT,10000.0,10gen_terran 10v11
1,0.0,MAT,260000.0,10gen_terran 10v11
2,0.0,MAT,510000.0,10gen_terran 10v11
3,0.0,MAT,760000.0,10gen_terran 10v11
4,0.0,MAT,1010000.0,10gen_terran 10v11
5,0.00625,MAT,1260000.0,10gen_terran 10v11
6,0.0175,MAT,1510000.0,10gen_terran 10v11
7,0.014000000000000002,MAT,1760000.0,10gen_terran 10v11
8,0.01745,MAT,2010000.0,10gen_terran 10v11
9,0.02021,MAT,2260000.0,10gen_terran 10v11
10,0.016168,MAT,2510000.0,10gen_terran 10v11
11,0.019184399999999997,MAT,2760000.0,10gen_terran 10v11
12,0.02784752,MAT,3010000.0,10gen_terran 10v11
13,0.028528016000000003,MAT,3260000.0,10gen_terran 10v11
14,0.04157241280000001,MAT,3510000.0,10gen_terran 10v11
15,0.058257930240000005,MAT,3760000.0,10gen_terran 10v11
16,0.06535634419200001,MAT,4010000.0,10gen_terran 10v11
17,0.07728507535360002,MAT,4260000.0,10gen_terran 10v11
18,0.08057806028288002,MAT,4510000.0,10gen_terran 10v11
19,0.09571244822630402,MAT,4760000.0,10gen_terran 10v11
20,0.08906995858104322,MAT,5010000.0,10gen_terran 10v11
21,0.09000596686483459,MAT,5260000.0,10gen_terran 10v11
22,0.09075477349186767,MAT,5510000.0,10gen_terran 10v11
23,0.08510381879349413,MAT,5760000.0,10gen_terran 10v11
24,0.0930830550347953,MAT,6010000.0,10gen_terran 10v11
25,0.09321644402783624,MAT,6260000.0,10gen_terran 10v11
26,0.099573155222269,MAT,6510000.0,10gen_terran 10v11
27,0.11715852417781522,MAT,6760000.0,10gen_terran 10v11
28,0.11872681934225218,MAT,7010000.0,10gen_terran 10v11
29,0.15748145547380177,MAT,7260000.0,10gen_terran 10v11
30,0.16348516437904143,MAT,7510000.0,10gen_terran 10v11
31,0.14328813150323316,MAT,7760000.0,10gen_terran 10v11
32,0.14588050520258655,MAT,8010000.0,10gen_terran 10v11
33,0.15420440416206926,MAT,8260000.0,10gen_terran 10v11
34,0.12961352332965542,MAT,8510000.0,10gen_terran 10v11
0,0.0,MAT,10000.0,10gen_terran 10v11
1,0.0,MAT,260000.0,10gen_terran 10v11
2,0.0,MAT,510000.0,10gen_terran 10v11
3,0.0,MAT,760000.0,10gen_terran 10v11
4,0.0,MAT,1010000.0,10gen_terran 10v11
5,0.0,MAT,1260000.0,10gen_terran 10v11
6,0.00625,MAT,1510000.0,10gen_terran 10v11
7,0.0175,MAT,1760000.0,10gen_terran 10v11
8,0.020250000000000004,MAT,2010000.0,10gen_terran 10v11
9,0.016200000000000003,MAT,2260000.0,10gen_terran 10v11
10,0.012960000000000003,MAT,2510000.0,10gen_terran 10v11
11,0.010368000000000002,MAT,2760000.0,10gen_terran 10v11
12,0.014544400000000002,MAT,3010000.0,10gen_terran 10v11
13,0.017885520000000002,MAT,3260000.0,10gen_terran 10v11
14,0.014308416000000003,MAT,3510000.0,10gen_terran 10v11
15,0.011446732800000003,MAT,3760000.0,10gen_terran 10v11
16,0.034157386240000004,MAT,4010000.0,10gen_terran 10v11
17,0.04607590899200001,MAT,4260000.0,10gen_terran 10v11
18,0.03686072719360001,MAT,4510000.0,10gen_terran 10v11
19,0.060738581754880006,MAT,4760000.0,10gen_terran 10v11
20,0.06734086540390401,MAT,5010000.0,10gen_terran 10v11
21,0.09137269232312321,MAT,5260000.0,10gen_terran 10v11
22,0.07934815385849858,MAT,5510000.0,10gen_terran 10v11
23,0.08222852308679887,MAT,5760000.0,10gen_terran 10v11
24,0.09078281846943911,MAT,6010000.0,10gen_terran 10v11
25,0.0913762547755513,MAT,6260000.0,10gen_terran 10v11
26,0.11060100382044104,MAT,6510000.0,10gen_terran 10v11
27,0.10723080305635284,MAT,6760000.0,10gen_terran 10v11
28,0.11703464244508227,MAT,7010000.0,10gen_terran 10v11
29,0.09987771395606583,MAT,7260000.0,10gen_terran 10v11
30,0.10490217116485268,MAT,7510000.0,10gen_terran 10v11
31,0.10267173693188215,MAT,7760000.0,10gen_terran 10v11
32,0.10088738954550573,MAT,8010000.0,10gen_terran 10v11
33,0.0994599116364046,MAT,8260000.0,10gen_terran 10v11
34,0.11081792930912368,MAT,8510000.0,10gen_terran 10v11
0,0.0,MAT,10000.0,10gen_terran 10v11
1,0.0,MAT,260000.0,10gen_terran 10v11
2,0.0,MAT,510000.0,10gen_terran 10v11
3,0.0,MAT,760000.0,10gen_terran 10v11
4,0.0,MAT,1010000.0,10gen_terran 10v11
5,0.00625,MAT,1260000.0,10gen_terran 10v11
6,0.011250000000000001,MAT,1510000.0,10gen_terran 10v11
7,0.021500000000000002,MAT,1760000.0,10gen_terran 10v11
8,0.03595000000000001,MAT,2010000.0,10gen_terran 10v11
9,0.035010000000000006,MAT,2260000.0,10gen_terran 10v11
10,0.040508,MAT,2510000.0,10gen_terran 10v11
11,0.0386564,MAT,2760000.0,10gen_terran 10v11
12,0.04342512,MAT,3010000.0,10gen_terran 10v11
13,0.059740096,MAT,3260000.0,10gen_terran 10v11
14,0.0477920768,MAT,3510000.0,10gen_terran 10v11
15,0.04448366144,MAT,3760000.0,10gen_terran 10v11
16,0.04808692915200001,MAT,4010000.0,10gen_terran 10v11
17,0.06971954332160002,MAT,4260000.0,10gen_terran 10v11
18,0.05577563465728002,MAT,4510000.0,10gen_terran 10v11
19,0.044620507725824016,MAT,4760000.0,10gen_terran 10v11
20,0.041946406180659215,MAT,5010000.0,10gen_terran 10v11
21,0.058557124944527375,MAT,5260000.0,10gen_terran 10v11
22,0.053095699955621904,MAT,5510000.0,10gen_terran 10v11
23,0.06747655996449753,MAT,5760000.0,10gen_terran 10v11
24,0.09148124797159804,MAT,6010000.0,10gen_terran 10v11
25,0.07943499837727844,MAT,6260000.0,10gen_terran 10v11
26,0.06979799870182275,MAT,6510000.0,10gen_terran 10v11
27,0.0808383989614582,MAT,6760000.0,10gen_terran 10v11
28,0.07717071916916655,MAT,7010000.0,10gen_terran 10v11
29,0.08673657533533324,MAT,7260000.0,10gen_terran 10v11
30,0.1193892602682666,MAT,7510000.0,10gen_terran 10v11
31,0.1330114082146133,MAT,7760000.0,10gen_terran 10v11
32,0.11890912657169064,MAT,8010000.0,10gen_terran 10v11
33,0.11387730125735253,MAT,8260000.0,10gen_terran 10v11
34,0.11610184100588203,MAT,8510000.0,10gen_terran 10v11
35,0.12413147280470563,MAT,8760000.0,10gen_terran 10v11
36,0.1368051782437645,MAT,9010000.0,10gen_terran 10v11
37,0.1594441425950116,MAT,9260000.0,10gen_terran 10v11
38,0.17755531407600927,MAT,9510000.0,10gen_terran 10v11
39,0.16079425126080743,MAT,9760000.0,10gen_terran 10v11
0,0.0,MAT,10000.0,10gen_terran 10v11
1,0.00625,MAT,260000.0,10gen_terran 10v11
2,0.011250000000000001,MAT,510000.0,10gen_terran 10v11
3,0.009000000000000001,MAT,760000.0,10gen_terran 10v11
4,0.0072000000000000015,MAT,1010000.0,10gen_terran 10v11
5,0.012010000000000002,MAT,1260000.0,10gen_terran 10v11
6,0.015858000000000004,MAT,1510000.0,10gen_terran 10v11
7,0.012686400000000004,MAT,1760000.0,10gen_terran 10v11
8,0.028899120000000007,MAT,2010000.0,10gen_terran 10v11
9,0.02936929600000001,MAT,2260000.0,10gen_terran 10v11
10,0.048495436800000014,MAT,2510000.0,10gen_terran 10v11
11,0.05754634944000002,MAT,2760000.0,10gen_terran 10v11
12,0.04603707955200002,MAT,3010000.0,10gen_terran 10v11
13,0.07432966364160001,MAT,3260000.0,10gen_terran 10v11
14,0.07196373091328001,MAT,3510000.0,10gen_terran 10v11
15,0.08257098473062402,MAT,3760000.0,10gen_terran 10v11
16,0.07230678778449923,MAT,4010000.0,10gen_terran 10v11
17,0.07659543022759939,MAT,4260000.0,10gen_terran 10v11
18,0.08002634418207952,MAT,4510000.0,10gen_terran 10v11
19,0.07027107534566363,MAT,4760000.0,10gen_terran 10v11
20,0.0624668602765309,MAT,5010000.0,10gen_terran 10v11
21,0.06872348822122473,MAT,5260000.0,10gen_terran 10v11
22,0.10497879057697979,MAT,5510000.0,10gen_terran 10v11
23,0.10273303246158384,MAT,5760000.0,10gen_terran 10v11
24,0.10718642596926709,MAT,6010000.0,10gen_terran 10v11
25,0.11074914077541367,MAT,6260000.0,10gen_terran 10v11
26,0.10109931262033094,MAT,6510000.0,10gen_terran 10v11
27,0.09962945009626475,MAT,6760000.0,10gen_terran 10v11
28,0.08595356007701181,MAT,7010000.0,10gen_terran 10v11
29,0.08126284806160945,MAT,7260000.0,10gen_terran 10v11
30,0.08376027844928757,MAT,7510000.0,10gen_terran 10v11
31,0.12325822275943007,MAT,7760000.0,10gen_terran 10v11
32,0.14235657820754408,MAT,8010000.0,10gen_terran 10v11
33,0.15763526256603527,MAT,8260000.0,10gen_terran 10v11
0,0.0,AengMixer,10000.0,10gen_terran 10v11
