,eval_win_rate,algo,step,scenario
0,0.0,MAPPO_FULL,10000.0,10gen_terran 5v5
1,0.018750000000000003,MAPPO_FULL,260000.0,10gen_terran 5v5
2,0.04000000000000001,MAPPO_FULL,510000.0,10gen_terran 5v5
3,0.03200000000000001,MAPPO_FULL,760000.0,10gen_terran 5v5
4,0.050600000000000006,MAPPO_FULL,1010000.0,10gen_terran 5v5
5,0.08423000000000001,MAPPO_FULL,1260000.0,10gen_terran 5v5
6,0.142384,MAPPO_FULL,1510000.0,10gen_terran 5v5
7,0.1389072,MAPPO_FULL,1760000.0,10gen_terran 5v5
8,0.16737576,MAPPO_FULL,2010000.0,10gen_terran 5v5
9,0.221400608,MAPPO_FULL,2260000.0,10gen_terran 5v5
10,0.2146204864,MAPPO_FULL,2510000.0,10gen_terran 5v5
11,0.20919638912000002,MAPPO_FULL,2760000.0,10gen_terran 5v5
12,0.22985711129600003,MAPPO_FULL,3010000.0,10gen_terran 5v5
13,0.24638568903680003,MAPPO_FULL,3260000.0,10gen_terran 5v5
14,0.24710855122944003,MAPPO_FULL,3510000.0,10gen_terran 5v5
15,0.24768684098355204,MAPPO_FULL,3760000.0,10gen_terran 5v5
16,0.29189947278684164,MAPPO_FULL,4010000.0,10gen_terran 5v5
17,0.3022695782294733,MAPPO_FULL,4260000.0,10gen_terran 5v5
18,0.3168156625835787,MAPPO_FULL,4510000.0,10gen_terran 5v5
19,0.30345253006686296,MAPPO_FULL,4760000.0,10gen_terran 5v5
20,0.36151202405349037,MAPPO_FULL,5010000.0,10gen_terran 5v5
21,0.3829596192427923,MAPPO_FULL,5260000.0,10gen_terran 5v5
22,0.3626176953942339,MAPPO_FULL,5510000.0,10gen_terran 5v5
23,0.35884415631538713,MAPPO_FULL,5760000.0,10gen_terran 5v5
24,0.3433253250523097,MAPPO_FULL,6010000.0,10gen_terran 5v5
25,0.3559102600418478,MAPPO_FULL,6260000.0,10gen_terran 5v5
26,0.39097820803347827,MAPPO_FULL,6510000.0,10gen_terran 5v5
27,0.38778256642678266,MAPPO_FULL,6760000.0,10gen_terran 5v5
28,0.40397605314142615,MAPPO_FULL,7010000.0,10gen_terran 5v5
29,0.41693084251314094,MAPPO_FULL,7260000.0,10gen_terran 5v5
30,0.4085446740105128,MAPPO_FULL,7510000.0,10gen_terran 5v5
31,0.40808573920841024,MAPPO_FULL,7760000.0,10gen_terran 5v5
32,0.42021859136672823,MAPPO_FULL,8010000.0,10gen_terran 5v5
33,0.4299248730933826,MAPPO_FULL,8260000.0,10gen_terran 5v5
34,0.45018989847470614,MAPPO_FULL,8510000.0,10gen_terran 5v5
35,0.4601519187797649,MAPPO_FULL,8760000.0,10gen_terran 5v5
36,0.48062153502381194,MAPPO_FULL,9010000.0,10gen_terran 5v5
37,0.4719972280190496,MAPPO_FULL,9260000.0,10gen_terran 5v5
38,0.4838477824152397,MAPPO_FULL,9510000.0,10gen_terran 5v5
39,0.4933282259321918,MAPPO_FULL,9760000.0,10gen_terran 5v5
0,0.0,MAPPO_FULL,10000.0,10gen_terran 5v5
1,0.0125,MAPPO_FULL,260000.0,10gen_terran 5v5
2,0.07875000000000001,MAPPO_FULL,510000.0,10gen_terran 5v5
3,0.08800000000000002,MAPPO_FULL,760000.0,10gen_terran 5v5
4,0.10165000000000002,MAPPO_FULL,1010000.0,10gen_terran 5v5
5,0.13132000000000002,MAPPO_FULL,1260000.0,10gen_terran 5v5
6,0.16130600000000003,MAPPO_FULL,1510000.0,10gen_terran 5v5
7,0.19154480000000004,MAPPO_FULL,1760000.0,10gen_terran 5v5
8,0.20948584000000003,MAPPO_FULL,2010000.0,10gen_terran 5v5
9,0.21758867200000004,MAPPO_FULL,2260000.0,10gen_terran 5v5
10,0.23657093760000003,MAPPO_FULL,2510000.0,10gen_terran 5v5
11,0.21425675008000003,MAPPO_FULL,2760000.0,10gen_terran 5v5
12,0.22765540006400004,MAPPO_FULL,3010000.0,10gen_terran 5v5
