,eval_win_rate,algo,step,scenario
0,0.03125,MAPPO_FULL,10000.0,10gen_zerg 5v5
1,0.043750000000000004,MAPPO_FULL,260000.0,10gen_zerg 5v5
2,0.07875000000000001,MAPPO_FULL,510000.0,10gen_zerg 5v5
3,0.09425000000000001,MAPPO_FULL,760000.0,10gen_zerg 5v5
4,0.10665000000000002,MAPPO_FULL,1010000.0,10gen_zerg 5v5
5,0.14782,MAPPO_FULL,1260000.0,10gen_zerg 5v5
6,0.218256,MAPPO_FULL,1510000.0,10gen_zerg 5v5
7,0.24960480000000002,MAPPO_FULL,1760000.0,10gen_zerg 5v5
8,0.25593384,MAPPO_FULL,2010000.0,10gen_zerg 5v5
9,0.285997072,MAPPO_FULL,2260000.0,10gen_zerg 5v5
10,0.32254765760000004,MAPPO_FULL,2510000.0,10gen_zerg 5v5
11,0.3580381260800001,MAPPO_FULL,2760000.0,10gen_zerg 5v5
12,0.36768050086400006,MAPPO_FULL,3010000.0,10gen_zerg 5v5
13,0.3691444006912001,MAPPO_FULL,3260000.0,10gen_zerg 5v5
14,0.38906552055296006,MAPPO_FULL,3510000.0,10gen_zerg 5v5
15,0.40500241644236806,MAPPO_FULL,3760000.0,10gen_zerg 5v5
16,0.39275193315389445,MAPPO_FULL,4010000.0,10gen_zerg 5v5
17,0.4329515465231156,MAPPO_FULL,4260000.0,10gen_zerg 5v5
18,0.45261123721849256,MAPPO_FULL,4510000.0,10gen_zerg 5v5
19,0.4433389897747941,MAPPO_FULL,4760000.0,10gen_zerg 5v5
20,0.44217119181983533,MAPPO_FULL,5010000.0,10gen_zerg 5v5
21,0.44123695345586833,MAPPO_FULL,5260000.0,10gen_zerg 5v5
22,0.43423956276469466,MAPPO_FULL,5510000.0,10gen_zerg 5v5
23,0.41614165021175575,MAPPO_FULL,5760000.0,10gen_zerg 5v5
24,0.4391633201694046,MAPPO_FULL,6010000.0,10gen_zerg 5v5
25,0.4325806561355237,MAPPO_FULL,6260000.0,10gen_zerg 5v5
26,0.458564524908419,MAPPO_FULL,6510000.0,10gen_zerg 5v5
27,0.45435161992673523,MAPPO_FULL,6760000.0,10gen_zerg 5v5
28,0.4947312959413882,MAPPO_FULL,7010000.0,10gen_zerg 5v5
29,0.4895350367531106,MAPPO_FULL,7260000.0,10gen_zerg 5v5
30,0.47912802940248855,MAPPO_FULL,7510000.0,10gen_zerg 5v5
31,0.5020524235219909,MAPPO_FULL,7760000.0,10gen_zerg 5v5
32,0.5141419388175927,MAPPO_FULL,8010000.0,10gen_zerg 5v5
33,0.48006355105407417,MAPPO_FULL,8260000.0,10gen_zerg 5v5
34,0.46530084084325934,MAPPO_FULL,8510000.0,10gen_zerg 5v5
35,0.4909906726746075,MAPPO_FULL,8760000.0,10gen_zerg 5v5
36,0.511542538139686,MAPPO_FULL,9010000.0,10gen_zerg 5v5
37,0.5029840305117488,MAPPO_FULL,9260000.0,10gen_zerg 5v5
38,0.4711372244093991,MAPPO_FULL,9510000.0,10gen_zerg 5v5
39,0.46440977952751933,MAPPO_FULL,9760000.0,10gen_zerg 5v5
0,0.0625,MAPPO_FULL,10000.0,10gen_zerg 5v5
1,0.05625,MAPPO_FULL,260000.0,10gen_zerg 5v5
2,0.05750000000000001,MAPPO_FULL,510000.0,10gen_zerg 5v5
3,0.05850000000000001,MAPPO_FULL,760000.0,10gen_zerg 5v5
4,0.09680000000000001,MAPPO_FULL,1010000.0,10gen_zerg 5v5
5,0.12744,MAPPO_FULL,1260000.0,10gen_zerg 5v5
6,0.164452,MAPPO_FULL,1510000.0,10gen_zerg 5v5
7,0.2253116,MAPPO_FULL,1760000.0,10gen_zerg 5v5
8,0.23649928,MAPPO_FULL,2010000.0,10gen_zerg 5v5
9,0.257949424,MAPPO_FULL,2260000.0,10gen_zerg 5v5
10,0.2938595392,MAPPO_FULL,2510000.0,10gen_zerg 5v5
11,0.29758763136,MAPPO_FULL,2760000.0,10gen_zerg 5v5
12,0.319320105088,MAPPO_FULL,3010000.0,10gen_zerg 5v5
13,0.36170608407040006,MAPPO_FULL,3260000.0,10gen_zerg 5v5
14,0.38311486725632005,MAPPO_FULL,3510000.0,10gen_zerg 5v5
15,0.375241893805056,MAPPO_FULL,3760000.0,10gen_zerg 5v5
16,0.38769351504404487,MAPPO_FULL,4010000.0,10gen_zerg 5v5
17,0.41015481203523596,MAPPO_FULL,4260000.0,10gen_zerg 5v5
18,0.4156238496281888,MAPPO_FULL,4510000.0,10gen_zerg 5v5
19,0.4449990797025511,MAPPO_FULL,4760000.0,10gen_zerg 5v5
20,0.4434992637620409,MAPPO_FULL,5010000.0,10gen_zerg 5v5
21,0.4547994110096327,MAPPO_FULL,5260000.0,10gen_zerg 5v5
22,0.4450895288077062,MAPPO_FULL,5510000.0,10gen_zerg 5v5
23,0.44982162304616496,MAPPO_FULL,5760000.0,10gen_zerg 5v5
24,0.447357298436932,MAPPO_FULL,6010000.0,10gen_zerg 5v5
25,0.4453858387495456,MAPPO_FULL,6260000.0,10gen_zerg 5v5
26,0.46255867099963655,MAPPO_FULL,6510000.0,10gen_zerg 5v5
27,0.4700469367997092,MAPPO_FULL,6760000.0,10gen_zerg 5v5
