,eval_win_rate,algo,step,scenario
22,0.21491479959455778,MAT,5510000.0,10gen_terran 10v10
0,0.0,AengMixer,10000.0,10gen_terran 10v10
1,0.0,AengMixer,260000.0,10gen_terran 10v10
2,0.00625,AengMixer,510000.0,10gen_terran 10v10
3,0.0175,AengMixer,760000.0,10gen_terran 10v10
4,0.020250000000000004,AengMixer,1010000.0,10gen_terran 10v10
5,0.0412,AengMixer,1260000.0,10gen_terran 10v10
6,0.06421,AengMixer,1510000.0,10gen_terran 10v10
7,0.07011800000000001,AengMixer,1760000.0,10gen_terran 10v10
8,0.08109440000000001,AengMixer,2010000.0,10gen_terran 10v10
9,0.08362552000000001,AengMixer,2260000.0,10gen_terran 10v10
10,0.079400416,AengMixer,2510000.0,10gen_terran 10v10
11,0.08227033280000001,AengMixer,2760000.0,10gen_terran 10v10
12,0.08456626624000002,AengMixer,3010000.0,10gen_terran 10v10
13,0.09265301299200002,AengMixer,3260000.0,10gen_terran 10v10
14,0.09912241039360001,AengMixer,3510000.0,10gen_terran 10v10
15,0.11054792831488001,AengMixer,3760000.0,10gen_terran 10v10
16,0.13843834265190402,AengMixer,4010000.0,10gen_terran 10v10
17,0.14200067412152323,AengMixer,4260000.0,10gen_terran 10v10
18,0.13860053929721858,AengMixer,4510000.0,10gen_terran 10v10
19,0.12963043143777486,AengMixer,4760000.0,10gen_terran 10v10
20,0.1599543451502199,AengMixer,5010000.0,10gen_terran 10v10
21,0.17171347612017593,AengMixer,5260000.0,10gen_terran 10v10
22,0.16237078089614074,AengMixer,5510000.0,10gen_terran 10v10
23,0.1673966247169126,AengMixer,5760000.0,10gen_terran 10v10
24,0.1651672997735301,AengMixer,6010000.0,10gen_terran 10v10
25,0.17588383981882408,AengMixer,6260000.0,10gen_terran 10v10
26,0.18445707185505927,AengMixer,6510000.0,10gen_terran 10v10
27,0.17881565748404743,AengMixer,6760000.0,10gen_terran 10v10
28,0.18680252598723796,AengMixer,7010000.0,10gen_terran 10v10
29,0.21194202078979038,AengMixer,7260000.0,10gen_terran 10v10
30,0.20705361663183233,AengMixer,7510000.0,10gen_terran 10v10
31,0.2406428933054659,AengMixer,7760000.0,10gen_terran 10v10
32,0.24251431464437273,AengMixer,8010000.0,10gen_terran 10v10
33,0.2315114517154982,AengMixer,8260000.0,10gen_terran 10v10
34,0.24770916137239857,AengMixer,8510000.0,10gen_terran 10v10
35,0.2669173290979189,AengMixer,8760000.0,10gen_terran 10v10
36,0.2635338632783351,AengMixer,9010000.0,10gen_terran 10v10
37,0.2608270906226681,AengMixer,9260000.0,10gen_terran 10v10
38,0.2586616724981345,AengMixer,9510000.0,10gen_terran 10v10
39,0.2506793379985076,AengMixer,9760000.0,10gen_terran 10v10
0,0.0,AengMixer,10000.0,10gen_terran 10v10
1,0.0,AengMixer,260000.0,10gen_terran 10v10
2,0.025,AengMixer,510000.0,10gen_terran 10v10
3,0.026250000000000002,AengMixer,760000.0,10gen_terran 10v10
4,0.027250000000000003,AengMixer,1010000.0,10gen_terran 10v10
5,0.04680000000000001,AengMixer,1260000.0,10gen_terran 10v10
6,0.04994000000000001,AengMixer,1510000.0,10gen_terran 10v10
7,0.05870200000000002,AengMixer,1760000.0,10gen_terran 10v10
8,0.04696160000000002,AengMixer,2010000.0,10gen_terran 10v10
9,0.06256928000000002,AengMixer,2260000.0,10gen_terran 10v10
10,0.06255542400000001,AengMixer,2510000.0,10gen_terran 10v10
11,0.06879433920000001,AengMixer,2760000.0,10gen_terran 10v10
12,0.08628547136,AengMixer,3010000.0,10gen_terran 10v10
13,0.09402837708800002,AengMixer,3260000.0,10gen_terran 10v10
14,0.1252227016704,AengMixer,3510000.0,10gen_terran 10v10
15,0.12517816133632,AengMixer,3760000.0,10gen_terran 10v10
16,0.13139252906905602,AengMixer,4010000.0,10gen_terran 10v10
17,0.16136402325524482,AengMixer,4260000.0,10gen_terran 10v10
18,0.16034121860419587,AengMixer,4510000.0,10gen_terran 10v10
19,0.1532729748833567,AengMixer,4760000.0,10gen_terran 10v10
20,0.17261837990668538,AengMixer,5010000.0,10gen_terran 10v10
21,0.17559470392534832,AengMixer,5260000.0,10gen_terran 10v10
22,0.16547576314027865,AengMixer,5510000.0,10gen_terran 10v10
23,0.18238061051222293,AengMixer,5760000.0,10gen_terran 10v10
24,0.18965448840977836,AengMixer,6010000.0,10gen_terran 10v10
25,0.19547359072782272,AengMixer,6260000.0,10gen_terran 10v10
26,0.1938788725822582,AengMixer,6510000.0,10gen_terran 10v10
27,0.18635309806580658,AengMixer,6760000.0,10gen_terran 10v10
28,0.20533247845264527,AengMixer,7010000.0,10gen_terran 10v10
29,0.20801598276211625,AengMixer,7260000.0,10gen_terran 10v10
30,0.21016278620969303,AengMixer,7510000.0,10gen_terran 10v10
31,0.1868802289677544,AengMixer,7760000.0,10gen_terran 10v10
32,0.17450418317420352,AengMixer,8010000.0,10gen_terran 10v10
33,0.17085334653936282,AengMixer,8260000.0,10gen_terran 10v10
34,0.1554326772314903,AengMixer,8510000.0,10gen_terran 10v10
35,0.18059614178519223,AengMixer,8760000.0,10gen_terran 10v10
36,0.2007269134281538,AengMixer,9010000.0,10gen_terran 10v10
37,0.21058153074252306,AengMixer,9260000.0,10gen_terran 10v10
38,0.23096522459401847,AengMixer,9510000.0,10gen_terran 10v10
39,0.24102217967521478,AengMixer,9760000.0,10gen_terran 10v10
0,0.0,AengMixer,10000.0,10gen_terran 10v10
1,0.0,AengMixer,260000.0,10gen_terran 10v10
2,0.0,AengMixer,510000.0,10gen_terran 10v10
3,0.018750000000000003,AengMixer,760000.0,10gen_terran 10v10
4,0.021250000000000005,AengMixer,1010000.0,10gen_terran 10v10
5,0.023250000000000007,AengMixer,1260000.0,10gen_terran 10v10
6,0.03735000000000001,AengMixer,1510000.0,10gen_terran 10v10
7,0.03613000000000001,AengMixer,1760000.0,10gen_terran 10v10
8,0.05390400000000001,AengMixer,2010000.0,10gen_terran 10v10
9,0.049373200000000006,AengMixer,2260000.0,10gen_terran 10v10
10,0.06449856000000001,AengMixer,2510000.0,10gen_terran 10v10
11,0.07034884800000002,AengMixer,2760000.0,10gen_terran 10v10
12,0.06877907840000001,AengMixer,3010000.0,10gen_terran 10v10
13,0.06752326272000002,AengMixer,3260000.0,10gen_terran 10v10
14,0.09151861017600002,AengMixer,3510000.0,10gen_terran 10v10
15,0.09821488814080001,AengMixer,3760000.0,10gen_terran 10v10
