,eval_average_episode_rewards,train_episode_rewards,algo,step,scenario
0,996.8852395859806,39.781039068439306,MAPPO_FULL,4000.0,Ant-v2 2x4d
1,964.9376185153229,298.119449891958,MAPPO_FULL,104000.0,Ant-v2 2x4d
2,945.795245521793,205.7094934244694,MAPPO_FULL,204000.0,Ant-v2 2x4d
3,950.6284119917739,364.65035476386043,MAPPO_FULL,304000.0,Ant-v2 2x4d
4,952.0464335667879,379.4656557148241,MAPPO_FULL,404000.0,Ant-v2 2x4d
5,947.2454091600996,435.66911794437186,MAPPO_FULL,504000.0,Ant-v2 2x4d
6,869.5822925706985,360.21014070726665,MAPPO_FULL,604000.0,Ant-v2 2x4d
7,1036.852610179815,223.83309709760073,MAPPO_FULL,704000.0,Ant-v2 2x4d
8,966.8436517337132,209.14787132531384,MAPPO_FULL,804000.0,Ant-v2 2x4d
9,977.9183809862009,376.76963161783897,MAPPO_FULL,904000.0,Ant-v2 2x4d
10,907.3080717575416,491.1317944329137,MAPPO_FULL,1004000.0,Ant-v2 2x4d
11,915.9854642531379,404.1093908870181,MAPPO_FULL,1104000.0,Ant-v2 2x4d
12,1153.1260772331173,348.15826381347614,MAPPO_FULL,1204000.0,Ant-v2 2x4d
13,1507.5654664314848,342.52602218707426,MAPPO_FULL,1304000.0,Ant-v2 2x4d
14,1261.5577989628987,645.7299015744793,MAPPO_FULL,1404000.0,Ant-v2 2x4d
15,1371.52720918809,700.6922956223129,MAPPO_FULL,1504000.0,Ant-v2 2x4d
16,1769.1147311473292,807.8277599038303,MAPPO_FULL,1604000.0,Ant-v2 2x4d
17,2043.541123839137,1178.9729853367116,MAPPO_FULL,1704000.0,Ant-v2 2x4d
18,1660.1455619777385,878.4499662253729,MAPPO_FULL,1804000.0,Ant-v2 2x4d
19,2411.871236093413,762.9694120313078,MAPPO_FULL,1904000.0,Ant-v2 2x4d
20,2652.3370971967497,843.8127829276888,MAPPO_FULL,2004000.0,Ant-v2 2x4d
21,2256.0117846989265,831.3053935292555,MAPPO_FULL,2104000.0,Ant-v2 2x4d
22,2977.3161070530027,528.148888529882,MAPPO_FULL,2204000.0,Ant-v2 2x4d
23,2599.827273747682,1244.1753508428153,MAPPO_FULL,2304000.0,Ant-v2 2x4d
24,2791.3966660287156,1014.5231457242276,MAPPO_FULL,2404000.0,Ant-v2 2x4d
25,2617.3399826103296,1158.1870523167406,MAPPO_FULL,2504000.0,Ant-v2 2x4d
26,2703.891113464704,947.947091802623,MAPPO_FULL,2604000.0,Ant-v2 2x4d
27,2524.8707369060676,1610.1970630574508,MAPPO_FULL,2704000.0,Ant-v2 2x4d
28,2939.8692114854753,1616.105115484006,MAPPO_FULL,2804000.0,Ant-v2 2x4d
29,3555.0777339724955,1763.0897437364724,MAPPO_FULL,2904000.0,Ant-v2 2x4d
30,3427.5911786633988,1190.6585575928027,MAPPO_FULL,3004000.0,Ant-v2 2x4d
31,3354.0904773203824,890.9425292118401,MAPPO_FULL,3104000.0,Ant-v2 2x4d
32,3060.679052564797,560.3439232094869,MAPPO_FULL,3204000.0,Ant-v2 2x4d
33,2712.5068349322673,1831.063432074403,MAPPO_FULL,3304000.0,Ant-v2 2x4d
34,3424.7302228413005,1988.6840996947105,MAPPO_FULL,3404000.0,Ant-v2 2x4d
35,3689.4296262149865,2205.8974147748736,MAPPO_FULL,3504000.0,Ant-v2 2x4d
36,3619.447717652986,2226.4365796340603,MAPPO_FULL,3604000.0,Ant-v2 2x4d
37,3804.7857272831657,2602.0014406404744,MAPPO_FULL,3704000.0,Ant-v2 2x4d
38,3457.9042161864927,2294.1488065285153,MAPPO_FULL,3804000.0,Ant-v2 2x4d
39,3881.2503343670223,1558.6981304091737,MAPPO_FULL,3904000.0,Ant-v2 2x4d
40,3822.65914960821,2025.5612640390495,MAPPO_FULL,4004000.0,Ant-v2 2x4d
41,3705.8647063282433,1987.9229343220084,MAPPO_FULL,4104000.0,Ant-v2 2x4d
42,3710.0454820907826,2145.0892115799907,MAPPO_FULL,4204000.0,Ant-v2 2x4d
43,3696.7115462295505,1880.8117227059038,MAPPO_FULL,4304000.0,Ant-v2 2x4d
44,3550.036830612963,2793.262350846824,MAPPO_FULL,4404000.0,Ant-v2 2x4d
45,3796.097427835445,2662.9241288838907,MAPPO_FULL,4504000.0,Ant-v2 2x4d
46,3856.0204079361706,2092.2100259779054,MAPPO_FULL,4604000.0,Ant-v2 2x4d
47,3712.7510055191815,1947.9570016081373,MAPPO_FULL,4704000.0,Ant-v2 2x4d
48,3963.242333731847,2632.1740390660852,MAPPO_FULL,4804000.0,Ant-v2 2x4d
49,3435.5698579807895,2345.581959830257,MAPPO_FULL,4904000.0,Ant-v2 2x4d
50,3644.677784812279,2293.0901977804288,MAPPO_FULL,5004000.0,Ant-v2 2x4d
51,4259.559650194229,3101.8996600835244,MAPPO_FULL,5104000.0,Ant-v2 2x4d
52,4130.634769920356,2983.9341087117664,MAPPO_FULL,5204000.0,Ant-v2 2x4d
53,3883.654220773168,3249.515449078039,MAPPO_FULL,5304000.0,Ant-v2 2x4d
54,4141.034445346654,2292.497851976733,MAPPO_FULL,5404000.0,Ant-v2 2x4d
55,4461.915156986559,3257.8242218241817,MAPPO_FULL,5504000.0,Ant-v2 2x4d
56,4252.252420523571,2313.5912109480037,MAPPO_FULL,5604000.0,Ant-v2 2x4d
57,4245.865672179848,3237.135009379477,MAPPO_FULL,5704000.0,Ant-v2 2x4d
58,3981.930770841054,3016.3450654338158,MAPPO_FULL,5804000.0,Ant-v2 2x4d
59,4263.565213070995,3426.1068701851846,MAPPO_FULL,5904000.0,Ant-v2 2x4d
60,4368.9051856015285,2831.4410844838367,MAPPO_FULL,6004000.0,Ant-v2 2x4d
61,4490.2792959495755,2243.1517768463445,MAPPO_FULL,6104000.0,Ant-v2 2x4d
62,4319.315975850801,3549.053643884033,MAPPO_FULL,6204000.0,Ant-v2 2x4d
63,4302.669086758162,2036.6212899591592,MAPPO_FULL,6304000.0,Ant-v2 2x4d
64,3593.044533859924,3396.1056252447343,MAPPO_FULL,6404000.0,Ant-v2 2x4d
65,4387.492509058943,2152.5060255551375,MAPPO_FULL,6504000.0,Ant-v2 2x4d
66,3587.547180799606,3534.8460991054435,MAPPO_FULL,6604000.0,Ant-v2 2x4d
67,4396.967401400898,360.59772197049807,MAPPO_FULL,6704000.0,Ant-v2 2x4d
68,4708.908465309991,3491.5932455981974,MAPPO_FULL,6804000.0,Ant-v2 2x4d
69,4428.71115786916,2450.5650868077505,MAPPO_FULL,6904000.0,Ant-v2 2x4d
70,3837.670559019134,3647.5696625836727,MAPPO_FULL,7004000.0,Ant-v2 2x4d
71,4621.998067249654,3875.7330895444793,MAPPO_FULL,7104000.0,Ant-v2 2x4d
72,4749.215665068425,3795.534718214277,MAPPO_FULL,7204000.0,Ant-v2 2x4d
73,4706.71397180671,3736.137627755751,MAPPO_FULL,7304000.0,Ant-v2 2x4d
74,3996.7816981904616,3456.623403498639,MAPPO_FULL,7404000.0,Ant-v2 2x4d
75,4583.283012932965,2553.3689452881163,MAPPO_FULL,7504000.0,Ant-v2 2x4d
76,4410.456903625975,3313.74039794806,MAPPO_FULL,7604000.0,Ant-v2 2x4d
77,4621.041483411791,2835.3713278470145,MAPPO_FULL,7704000.0,Ant-v2 2x4d
78,4534.094124790226,3796.3912128277584,MAPPO_FULL,7804000.0,Ant-v2 2x4d
79,4474.208567835618,3381.9158066338323,MAPPO_FULL,7904000.0,Ant-v2 2x4d
80,4617.121943407941,3748.4898822012783,MAPPO_FULL,8004000.0,Ant-v2 2x4d
81,4694.442548098993,3970.1336208270536,MAPPO_FULL,8104000.0,Ant-v2 2x4d
82,4668.670251407952,3643.1169428597987,MAPPO_FULL,8204000.0,Ant-v2 2x4d
83,4254.0037076418785,3502.916151404121,MAPPO_FULL,8304000.0,Ant-v2 2x4d
84,4648.4949653384665,4025.417303962902,MAPPO_FULL,8404000.0,Ant-v2 2x4d
85,4530.781366638077,3750.3279045195945,MAPPO_FULL,8504000.0,Ant-v2 2x4d
86,4823.011381934804,4049.3653084655307,MAPPO_FULL,8604000.0,Ant-v2 2x4d
87,4518.665468423448,3681.2936496897855,MAPPO_FULL,8704000.0,Ant-v2 2x4d
88,3990.406835951059,3186.565019038191,MAPPO_FULL,8804000.0,Ant-v2 2x4d
89,4447.894924425021,2907.9070380052362,MAPPO_FULL,8904000.0,Ant-v2 2x4d
90,4756.669330664224,3229.19485750864,MAPPO_FULL,9004000.0,Ant-v2 2x4d
91,4619.654829193187,3968.7450360984026,MAPPO_FULL,9104000.0,Ant-v2 2x4d
92,4730.25030180864,3541.048110024477,MAPPO_FULL,9204000.0,Ant-v2 2x4d
93,4777.267176507411,3815.651224235005,MAPPO_FULL,9304000.0,Ant-v2 2x4d
94,5003.74349264922,4095.331442878304,MAPPO_FULL,9404000.0,Ant-v2 2x4d
95,4829.296715217635,4043.9804108837816,MAPPO_FULL,9504000.0,Ant-v2 2x4d
96,4765.661133843695,4014.906126111403,MAPPO_FULL,9604000.0,Ant-v2 2x4d
97,4825.503848514563,4240.9851250325455,MAPPO_FULL,9704000.0,Ant-v2 2x4d
98,4707.135221272498,3528.7816669873087,MAPPO_FULL,9804000.0,Ant-v2 2x4d
99,4697.454192770728,4142.814724595114,MAPPO_FULL,9904000.0,Ant-v2 2x4d
