,eval_average_episode_rewards,algo,step,scenario
0,998.4197609237102,MAPPO_FULL,4000.0,Ant-v2 2x4
1,960.6437204424399,MAPPO_FULL,104000.0,Ant-v2 2x4
2,909.7444988521404,MAPPO_FULL,204000.0,Ant-v2 2x4
3,939.6378325439257,MAPPO_FULL,304000.0,Ant-v2 2x4
4,946.6167835538415,MAPPO_FULL,404000.0,Ant-v2 2x4
5,953.0237311114658,MAPPO_FULL,504000.0,Ant-v2 2x4
6,907.1838626568494,MAPPO_FULL,604000.0,Ant-v2 2x4
7,943.8329963216511,MAPPO_FULL,704000.0,Ant-v2 2x4
8,920.4362370439009,MAPPO_FULL,804000.0,Ant-v2 2x4
9,930.7211823434327,MAPPO_FULL,904000.0,Ant-v2 2x4
10,796.7096202646916,MAPPO_FULL,1004000.0,Ant-v2 2x4
11,822.8485984053999,MAPPO_FULL,1104000.0,Ant-v2 2x4
12,954.7802919429665,MAPPO_FULL,1204000.0,Ant-v2 2x4
13,822.9594255427215,MAPPO_FULL,1304000.0,Ant-v2 2x4
14,803.3722950572061,MAPPO_FULL,1404000.0,Ant-v2 2x4
15,849.6465894436114,MAPPO_FULL,1504000.0,Ant-v2 2x4
16,1639.004360113701,MAPPO_FULL,1604000.0,Ant-v2 2x4
17,1226.4803169825395,MAPPO_FULL,1704000.0,Ant-v2 2x4
18,878.4367314813559,MAPPO_FULL,1804000.0,Ant-v2 2x4
19,1601.255811671869,MAPPO_FULL,1904000.0,Ant-v2 2x4
20,1808.5484408747743,MAPPO_FULL,2004000.0,Ant-v2 2x4
21,1627.2870709747724,MAPPO_FULL,2104000.0,Ant-v2 2x4
22,1684.89421912397,MAPPO_FULL,2204000.0,Ant-v2 2x4
23,1417.6983890417628,MAPPO_FULL,2304000.0,Ant-v2 2x4
24,2110.9962664533946,MAPPO_FULL,2404000.0,Ant-v2 2x4
25,1801.6465795115892,MAPPO_FULL,2504000.0,Ant-v2 2x4
26,1841.6586387252378,MAPPO_FULL,2604000.0,Ant-v2 2x4
27,3000.4350084023217,MAPPO_FULL,2704000.0,Ant-v2 2x4
28,2823.841370197919,MAPPO_FULL,2804000.0,Ant-v2 2x4
29,2088.404857353834,MAPPO_FULL,2904000.0,Ant-v2 2x4
30,2324.418745482647,MAPPO_FULL,3004000.0,Ant-v2 2x4
31,2777.5006947010797,MAPPO_FULL,3104000.0,Ant-v2 2x4
32,2624.981962626737,MAPPO_FULL,3204000.0,Ant-v2 2x4
33,3168.509039096088,MAPPO_FULL,3304000.0,Ant-v2 2x4
34,1891.551087453147,MAPPO_FULL,3404000.0,Ant-v2 2x4
35,2122.5804837627607,MAPPO_FULL,3504000.0,Ant-v2 2x4
36,3271.4884381236398,MAPPO_FULL,3604000.0,Ant-v2 2x4
37,3554.4534054640217,MAPPO_FULL,3704000.0,Ant-v2 2x4
38,3215.5912032631213,MAPPO_FULL,3804000.0,Ant-v2 2x4
39,3618.209249419003,MAPPO_FULL,3904000.0,Ant-v2 2x4
40,3587.623680503937,MAPPO_FULL,4004000.0,Ant-v2 2x4
41,3567.0618563446087,MAPPO_FULL,4104000.0,Ant-v2 2x4
42,3835.0173295893073,MAPPO_FULL,4204000.0,Ant-v2 2x4
43,3823.04721033209,MAPPO_FULL,4304000.0,Ant-v2 2x4
44,3402.874743154797,MAPPO_FULL,4404000.0,Ant-v2 2x4
45,3753.624398890209,MAPPO_FULL,4504000.0,Ant-v2 2x4
46,3952.3945845798835,MAPPO_FULL,4604000.0,Ant-v2 2x4
47,3839.1172042025573,MAPPO_FULL,4704000.0,Ant-v2 2x4
48,3704.4648391380215,MAPPO_FULL,4804000.0,Ant-v2 2x4
49,3668.5986630913794,MAPPO_FULL,4904000.0,Ant-v2 2x4
50,4002.4749763800346,MAPPO_FULL,5004000.0,Ant-v2 2x4
51,3910.2620884766466,MAPPO_FULL,5104000.0,Ant-v2 2x4
52,4205.811143752045,MAPPO_FULL,5204000.0,Ant-v2 2x4
53,4175.289579102503,MAPPO_FULL,5304000.0,Ant-v2 2x4
54,4088.6080029802156,MAPPO_FULL,5404000.0,Ant-v2 2x4
55,4243.654576079127,MAPPO_FULL,5504000.0,Ant-v2 2x4
56,4156.010196942514,MAPPO_FULL,5604000.0,Ant-v2 2x4
57,4211.119136386342,MAPPO_FULL,5704000.0,Ant-v2 2x4
58,4066.0454815188104,MAPPO_FULL,5804000.0,Ant-v2 2x4
59,4172.443574601811,MAPPO_FULL,5904000.0,Ant-v2 2x4
60,4207.968265173022,MAPPO_FULL,6104000.0,Ant-v2 2x4
61,4320.929882264709,MAPPO_FULL,6404000.0,Ant-v2 2x4
62,4315.714016320764,MAPPO_FULL,6504000.0,Ant-v2 2x4
63,4157.6848966854395,MAPPO_FULL,6604000.0,Ant-v2 2x4
64,4353.7853413584135,MAPPO_FULL,6704000.0,Ant-v2 2x4
65,4586.27732456441,MAPPO_FULL,6804000.0,Ant-v2 2x4
66,4279.4307108095145,MAPPO_FULL,6904000.0,Ant-v2 2x4
67,4260.645444199634,MAPPO_FULL,7004000.0,Ant-v2 2x4
68,4567.319777551047,MAPPO_FULL,7104000.0,Ant-v2 2x4
69,4304.2277687772885,MAPPO_FULL,7204000.0,Ant-v2 2x4
70,4551.815573033323,MAPPO_FULL,7304000.0,Ant-v2 2x4
71,4497.029083031366,MAPPO_FULL,7404000.0,Ant-v2 2x4
72,4555.713047235122,MAPPO_FULL,7504000.0,Ant-v2 2x4
73,4382.046056119294,MAPPO_FULL,7604000.0,Ant-v2 2x4
74,4694.590706504246,MAPPO_FULL,7704000.0,Ant-v2 2x4
75,4672.513775092164,MAPPO_FULL,7804000.0,Ant-v2 2x4
76,4436.895817233267,MAPPO_FULL,7904000.0,Ant-v2 2x4
77,4404.467239554114,MAPPO_FULL,8004000.0,Ant-v2 2x4
78,4533.560964119512,MAPPO_FULL,8104000.0,Ant-v2 2x4
79,4470.098880989451,MAPPO_FULL,8204000.0,Ant-v2 2x4
80,4809.806282473903,MAPPO_FULL,8304000.0,Ant-v2 2x4
81,4545.805633702132,MAPPO_FULL,8404000.0,Ant-v2 2x4
82,4523.351108267749,MAPPO_FULL,8504000.0,Ant-v2 2x4
83,4726.6863931841635,MAPPO_FULL,8704000.0,Ant-v2 2x4
84,4750.600563580396,MAPPO_FULL,8904000.0,Ant-v2 2x4
85,4756.232196439208,MAPPO_FULL,9104000.0,Ant-v2 2x4
86,4907.475478945905,MAPPO_FULL,9204000.0,Ant-v2 2x4
87,4780.119647138777,MAPPO_FULL,9304000.0,Ant-v2 2x4
88,3917.6637408329816,MAPPO_FULL,9404000.0,Ant-v2 2x4
89,4847.8634305577,MAPPO_FULL,9504000.0,Ant-v2 2x4
90,4933.994723690756,MAPPO_FULL,9604000.0,Ant-v2 2x4
91,4883.3448982816235,MAPPO_FULL,9704000.0,Ant-v2 2x4
92,4696.702021960273,MAPPO_FULL,9804000.0,Ant-v2 2x4
93,4683.97130069534,MAPPO_FULL,9904000.0,Ant-v2 2x4
0,998.8742570603321,MAPPO_FULL,4000.0,Ant-v2 2x4
