,eval_average_episode_rewards,train_episode_rewards,algo,step,scenario
60,4293.924034468143,3226.32170602804,MAPPO_FULL,6004000.0,Ant-v2 4x2
61,4542.81817705509,3266.1070735907238,MAPPO_FULL,6104000.0,Ant-v2 4x2
62,4594.136706648982,2932.3069485761503,MAPPO_FULL,6204000.0,Ant-v2 4x2
63,4501.137940830184,3732.15388211481,MAPPO_FULL,6304000.0,Ant-v2 4x2
64,4489.245580797162,3195.557710927629,MAPPO_FULL,6404000.0,Ant-v2 4x2
65,4599.520367413167,3719.16612318664,MAPPO_FULL,6504000.0,Ant-v2 4x2
66,4680.120718025786,2642.7543760557114,MAPPO_FULL,6604000.0,Ant-v2 4x2
67,4527.810905252397,3570.917772381924,MAPPO_FULL,6704000.0,Ant-v2 4x2
68,4753.001291398636,2741.1085770022487,MAPPO_FULL,6804000.0,Ant-v2 4x2
69,4757.068626348917,3805.238182174306,MAPPO_FULL,6904000.0,Ant-v2 4x2
70,4653.430344422137,2454.4876272182273,MAPPO_FULL,7004000.0,Ant-v2 4x2
71,4365.9100974148005,2916.724826030454,MAPPO_FULL,7104000.0,Ant-v2 4x2
72,4214.126766607959,3662.1579580163475,MAPPO_FULL,7204000.0,Ant-v2 4x2
73,4519.491252324918,3781.3395636764967,MAPPO_FULL,7304000.0,Ant-v2 4x2
74,4312.481072923323,2408.1686348214034,MAPPO_FULL,7404000.0,Ant-v2 4x2
75,4621.3693139975285,3351.7551028773805,MAPPO_FULL,7504000.0,Ant-v2 4x2
76,4165.9803671847585,3829.538049222331,MAPPO_FULL,7604000.0,Ant-v2 4x2
77,4793.059248319534,3975.4644015033386,MAPPO_FULL,7704000.0,Ant-v2 4x2
78,4597.875073120076,3730.770633200144,MAPPO_FULL,7804000.0,Ant-v2 4x2
79,4633.443820128783,2208.354934721986,MAPPO_FULL,7904000.0,Ant-v2 4x2
80,4352.528701597595,3889.6088153914825,MAPPO_FULL,8004000.0,Ant-v2 4x2
81,4480.39239444213,4163.184759212825,MAPPO_FULL,8104000.0,Ant-v2 4x2
82,4809.197161588052,4009.3304789177855,MAPPO_FULL,8204000.0,Ant-v2 4x2
83,4786.147509715722,3966.6510282674203,MAPPO_FULL,8304000.0,Ant-v2 4x2
84,4543.365865951944,3247.0767472726607,MAPPO_FULL,8404000.0,Ant-v2 4x2
85,4459.905607267507,4057.552207487887,MAPPO_FULL,8504000.0,Ant-v2 4x2
86,4649.747597638145,3863.5570877882838,MAPPO_FULL,8604000.0,Ant-v2 4x2
87,4654.410283508291,3878.0715056717663,MAPPO_FULL,8704000.0,Ant-v2 4x2
88,4873.758436910476,3957.1354194972305,MAPPO_FULL,8804000.0,Ant-v2 4x2
89,4719.783489984095,2954.6570452134424,MAPPO_FULL,8904000.0,Ant-v2 4x2
90,4763.414888846435,4175.725659184046,MAPPO_FULL,9004000.0,Ant-v2 4x2
91,4616.339835222678,3911.7860143933635,MAPPO_FULL,9104000.0,Ant-v2 4x2
92,4596.432847037712,4001.359601937283,MAPPO_FULL,9304000.0,Ant-v2 4x2
93,3986.082208257247,3683.010409122777,MAPPO_FULL,9404000.0,Ant-v2 4x2
94,4538.753798188818,3617.325834279416,MAPPO_FULL,9504000.0,Ant-v2 4x2
95,4571.358023244451,4057.132827632101,MAPPO_FULL,9604000.0,Ant-v2 4x2
96,4525.430946353876,4168.300453799535,MAPPO_FULL,9704000.0,Ant-v2 4x2
97,4671.918741134304,3288.6291729694008,MAPPO_FULL,9804000.0,Ant-v2 4x2
98,4643.616980541138,3667.735265489873,MAPPO_FULL,9904000.0,Ant-v2 4x2
0,1001.1639043199478,17.31728220260162,MAPPO_FULL,4000.0,Ant-v2 4x2
1,951.069564383751,220.65443942402948,MAPPO_FULL,104000.0,Ant-v2 4x2
2,970.8089025418436,206.47982990818173,MAPPO_FULL,204000.0,Ant-v2 4x2
3,961.0338921059345,354.0858164696848,MAPPO_FULL,304000.0,Ant-v2 4x2
4,940.0250535469664,350.7297757265647,MAPPO_FULL,404000.0,Ant-v2 4x2
5,851.5763219244049,244.2905082236029,MAPPO_FULL,504000.0,Ant-v2 4x2
6,1026.5617242668482,271.9272852324969,MAPPO_FULL,604000.0,Ant-v2 4x2
7,945.3385552662503,387.99802111952204,MAPPO_FULL,704000.0,Ant-v2 4x2
8,912.2620631285481,419.2252643680932,MAPPO_FULL,804000.0,Ant-v2 4x2
9,950.3038811048597,538.6048055894904,MAPPO_FULL,904000.0,Ant-v2 4x2
10,895.9056657339646,407.52264490725673,MAPPO_FULL,1004000.0,Ant-v2 4x2
11,865.609156715677,389.49901725208275,MAPPO_FULL,1104000.0,Ant-v2 4x2
12,995.1471471608378,533.2254015094455,MAPPO_FULL,1204000.0,Ant-v2 4x2
13,911.9239824722965,472.8866371213375,MAPPO_FULL,1304000.0,Ant-v2 4x2
14,862.3271649393555,482.7536974329878,MAPPO_FULL,1404000.0,Ant-v2 4x2
15,1732.3367353607002,648.6634109968729,MAPPO_FULL,1504000.0,Ant-v2 4x2
16,666.5317049231877,453.8024095965386,MAPPO_FULL,1604000.0,Ant-v2 4x2
17,2020.004680683683,927.4233482804345,MAPPO_FULL,1704000.0,Ant-v2 4x2
18,2066.010430556139,1016.2815195167611,MAPPO_FULL,1804000.0,Ant-v2 4x2
19,1817.0208407425223,844.6553120212789,MAPPO_FULL,1904000.0,Ant-v2 4x2
20,2202.8643619456957,510.1561935942266,MAPPO_FULL,2004000.0,Ant-v2 4x2
21,2242.2390267787023,898.8933242928982,MAPPO_FULL,2104000.0,Ant-v2 4x2
22,2471.3281292266392,736.9266910573225,MAPPO_FULL,2204000.0,Ant-v2 4x2
23,2592.0471494866665,1587.340500159169,MAPPO_FULL,2304000.0,Ant-v2 4x2
24,3412.9081432574067,1426.447694234499,MAPPO_FULL,2404000.0,Ant-v2 4x2
25,2986.180934349281,1181.743979865845,MAPPO_FULL,2504000.0,Ant-v2 4x2
26,3136.6195699857853,1395.7453131829218,MAPPO_FULL,2604000.0,Ant-v2 4x2
27,3029.488193469339,786.7002882472816,MAPPO_FULL,2704000.0,Ant-v2 4x2
28,2728.2471612903223,1920.2443465338467,MAPPO_FULL,2804000.0,Ant-v2 4x2
29,3264.9651658592275,1476.5235428766389,MAPPO_FULL,2904000.0,Ant-v2 4x2
30,3284.1616664707717,1410.9188642231659,MAPPO_FULL,3004000.0,Ant-v2 4x2
31,2980.9255902414716,2187.696092966842,MAPPO_FULL,3104000.0,Ant-v2 4x2
32,3126.227565854483,1762.2755337759006,MAPPO_FULL,3204000.0,Ant-v2 4x2
33,3402.5448867950618,2278.6033318613368,MAPPO_FULL,3304000.0,Ant-v2 4x2
34,3257.965478062894,1631.3980457462355,MAPPO_FULL,3404000.0,Ant-v2 4x2
35,3648.0520982864605,1778.6504468305664,MAPPO_FULL,3504000.0,Ant-v2 4x2
36,2757.6945615107697,1993.4499490564303,MAPPO_FULL,3604000.0,Ant-v2 4x2
37,3599.1098973178205,1647.5288065544594,MAPPO_FULL,3704000.0,Ant-v2 4x2
38,3436.230764988464,1817.1442687674378,MAPPO_FULL,3804000.0,Ant-v2 4x2
39,3657.72992053103,1770.6779955504996,MAPPO_FULL,3904000.0,Ant-v2 4x2
40,3845.735293976074,2694.554821534355,MAPPO_FULL,4004000.0,Ant-v2 4x2
41,3847.850767142109,1276.743625412517,MAPPO_FULL,4104000.0,Ant-v2 4x2
42,3987.132927438688,1237.7284843249033,MAPPO_FULL,4204000.0,Ant-v2 4x2
43,4020.1263850595533,2049.598361368068,MAPPO_FULL,4304000.0,Ant-v2 4x2
44,3938.714876025002,1889.7799049351627,MAPPO_FULL,4404000.0,Ant-v2 4x2
45,3721.247181164586,2695.11189165307,MAPPO_FULL,4504000.0,Ant-v2 4x2
46,3894.974441408713,2456.529454665761,MAPPO_FULL,4604000.0,Ant-v2 4x2
47,3753.047813466431,1931.8894598174907,MAPPO_FULL,4704000.0,Ant-v2 4x2
48,3812.7250369662847,2362.7920323797443,MAPPO_FULL,4804000.0,Ant-v2 4x2
49,3003.2586755863094,2290.687470640718,MAPPO_FULL,4904000.0,Ant-v2 4x2
50,3828.586576450524,2670.113339431355,MAPPO_FULL,5004000.0,Ant-v2 4x2
51,3959.619295877613,2713.241902602932,MAPPO_FULL,5104000.0,Ant-v2 4x2
52,3946.9841642690153,2497.0908870116114,MAPPO_FULL,5204000.0,Ant-v2 4x2
53,3811.7619161684624,2190.549957675135,MAPPO_FULL,5304000.0,Ant-v2 4x2
54,3351.018171224543,1939.5363232614227,MAPPO_FULL,5404000.0,Ant-v2 4x2
55,3852.5772096512737,2282.7841099882426,MAPPO_FULL,5504000.0,Ant-v2 4x2
56,3907.7730104446746,2878.92392628951,MAPPO_FULL,5604000.0,Ant-v2 4x2
57,4070.1025639368963,2836.5694758368145,MAPPO_FULL,5704000.0,Ant-v2 4x2
58,4101.820125471446,3201.6593711129617,MAPPO_FULL,5804000.0,Ant-v2 4x2
59,4175.326350799146,3012.6955418697235,MAPPO_FULL,5904000.0,Ant-v2 4x2
60,4100.261191105377,3202.44991591054,MAPPO_FULL,6004000.0,Ant-v2 4x2
61,3992.871006216805,3205.0729875087964,MAPPO_FULL,6104000.0,Ant-v2 4x2
62,3867.3037678885003,3115.2645965032666,MAPPO_FULL,6204000.0,Ant-v2 4x2
63,3303.135224264313,3060.7446897774935,MAPPO_FULL,6304000.0,Ant-v2 4x2
64,3944.168845931838,2723.8481772390837,MAPPO_FULL,6404000.0,Ant-v2 4x2
65,4202.917695857333,3114.0091958989415,MAPPO_FULL,6504000.0,Ant-v2 4x2
66,4324.008726806003,3281.1868765599093,MAPPO_FULL,6604000.0,Ant-v2 4x2
67,4063.585622771478,3408.3567418489024,MAPPO_FULL,6704000.0,Ant-v2 4x2
68,4090.4591411239758,3300.33710330445,MAPPO_FULL,6804000.0,Ant-v2 4x2
69,4209.178470109359,3452.875393514969,MAPPO_FULL,6904000.0,Ant-v2 4x2
70,4309.283357765268,3079.629844003255,MAPPO_FULL,7004000.0,Ant-v2 4x2
71,4363.8035949383975,3482.484614817363,MAPPO_FULL,7104000.0,Ant-v2 4x2
72,4414.692343545244,3624.565009738133,MAPPO_FULL,7204000.0,Ant-v2 4x2
73,4464.917684465545,2043.5946690286553,MAPPO_FULL,7304000.0,Ant-v2 4x2
74,4352.554133429211,3475.5633270063977,MAPPO_FULL,7404000.0,Ant-v2 4x2
75,4330.131500387515,3556.2968971824876,MAPPO_FULL,7504000.0,Ant-v2 4x2
76,4318.618130451386,3063.0792931849946,MAPPO_FULL,7604000.0,Ant-v2 4x2
77,4359.504742145456,3636.2420735185565,MAPPO_FULL,7704000.0,Ant-v2 4x2
78,4409.912782874761,3625.986387794106,MAPPO_FULL,7804000.0,Ant-v2 4x2
79,4366.126964553907,3718.6531943266036,MAPPO_FULL,7904000.0,Ant-v2 4x2
80,4274.300483493887,3550.1733650466526,MAPPO_FULL,8004000.0,Ant-v2 4x2
81,4099.57387507943,3481.1019089666843,MAPPO_FULL,8104000.0,Ant-v2 4x2
82,4394.811935545871,3686.650381138889,MAPPO_FULL,8204000.0,Ant-v2 4x2
83,4437.5048602361985,2985.22549512964,MAPPO_FULL,8304000.0,Ant-v2 4x2
84,4635.592981077021,3796.239937182561,MAPPO_FULL,8404000.0,Ant-v2 4x2
85,4665.475884728903,3656.361028795875,MAPPO_FULL,8504000.0,Ant-v2 4x2
86,3704.9671290903143,3708.624100789357,MAPPO_FULL,8604000.0,Ant-v2 4x2
87,4597.345106627618,3808.567665577798,MAPPO_FULL,8704000.0,Ant-v2 4x2
88,4684.020518766609,3786.55538530626,MAPPO_FULL,8804000.0,Ant-v2 4x2
89,3650.055451488143,3985.9136402842323,MAPPO_FULL,8904000.0,Ant-v2 4x2
90,4644.273929965848,3294.0676833102957,MAPPO_FULL,9004000.0,Ant-v2 4x2
91,4527.993983864398,3882.4767502792242,MAPPO_FULL,9104000.0,Ant-v2 4x2
92,4526.403855420807,3819.4625420822044,MAPPO_FULL,9204000.0,Ant-v2 4x2
93,4220.018962744129,4027.229674160922,MAPPO_FULL,9304000.0,Ant-v2 4x2
94,4567.210167636522,3419.5956452441633,MAPPO_FULL,9404000.0,Ant-v2 4x2
95,4730.216648242951,3831.962530814879,MAPPO_FULL,9504000.0,Ant-v2 4x2
96,4678.316923979243,3973.0715593295517,MAPPO_FULL,9604000.0,Ant-v2 4x2
97,4651.669046578076,4055.3362094984623,MAPPO_FULL,9704000.0,Ant-v2 4x2
98,4810.751868066381,4152.563459185206,MAPPO_FULL,9804000.0,Ant-v2 4x2
99,4779.99205713959,3958.938029856629,MAPPO_FULL,9904000.0,Ant-v2 4x2
0,1001.1546982586818,35.420415166259026,MAPPO_FULL,4000.0,Ant-v2 4x2
1,947.1611140976238,207.77491609296186,MAPPO_FULL,104000.0,Ant-v2 4x2
2,1080.1241829997448,242.56430755188092,MAPPO_FULL,204000.0,Ant-v2 4x2
3,1023.0902178739314,328.40217949447526,MAPPO_FULL,304000.0,Ant-v2 4x2
4,978.7946101213347,291.93414355314576,MAPPO_FULL,404000.0,Ant-v2 4x2
5,945.4470317323428,358.96389536287256,MAPPO_FULL,504000.0,Ant-v2 4x2
6,968.0549276565238,358.37999872584146,MAPPO_FULL,604000.0,Ant-v2 4x2
7,941.6723698998454,324.5577854843386,MAPPO_FULL,704000.0,Ant-v2 4x2
