,eval_average_episode_rewards,algo,step,scenario
0,-0.3531308536974634,MAPPO_FULL,4000.0,HalfCheetah-v2 2x3
1,19.317601923850305,MAPPO_FULL,104000.0,HalfCheetah-v2 2x3
2,547.6166925559567,MAPPO_FULL,204000.0,HalfCheetah-v2 2x3
3,1506.5286570146038,MAPPO_FULL,304000.0,HalfCheetah-v2 2x3
4,3169.4880330648657,MAPPO_FULL,404000.0,HalfCheetah-v2 2x3
5,2812.7471652376457,MAPPO_FULL,504000.0,HalfCheetah-v2 2x3
6,3199.8024843204735,MAPPO_FULL,604000.0,HalfCheetah-v2 2x3
7,3413.105284269609,MAPPO_FULL,704000.0,HalfCheetah-v2 2x3
8,3136.942269838537,MAPPO_FULL,804000.0,HalfCheetah-v2 2x3
9,3743.1438082125765,MAPPO_FULL,904000.0,HalfCheetah-v2 2x3
10,4077.0062994261484,MAPPO_FULL,1004000.0,HalfCheetah-v2 2x3
11,3740.2934201946955,MAPPO_FULL,1104000.0,HalfCheetah-v2 2x3
12,3935.563010599903,MAPPO_FULL,1204000.0,HalfCheetah-v2 2x3
13,3942.2489856874577,MAPPO_FULL,1304000.0,HalfCheetah-v2 2x3
14,4905.023210913013,MAPPO_FULL,1404000.0,HalfCheetah-v2 2x3
15,4369.533010104186,MAPPO_FULL,1504000.0,HalfCheetah-v2 2x3
16,4119.844743034957,MAPPO_FULL,1604000.0,HalfCheetah-v2 2x3
17,4563.212104918585,MAPPO_FULL,1704000.0,HalfCheetah-v2 2x3
18,4762.807240575608,MAPPO_FULL,1804000.0,HalfCheetah-v2 2x3
19,4579.7154726249855,MAPPO_FULL,1904000.0,HalfCheetah-v2 2x3
20,4704.512164655096,MAPPO_FULL,2004000.0,HalfCheetah-v2 2x3
21,4656.683949167106,MAPPO_FULL,2104000.0,HalfCheetah-v2 2x3
22,3178.3402380779175,MAPPO_FULL,2204000.0,HalfCheetah-v2 2x3
23,4220.090301885483,MAPPO_FULL,2304000.0,HalfCheetah-v2 2x3
24,4321.111066767529,MAPPO_FULL,2404000.0,HalfCheetah-v2 2x3
25,4089.9321572887375,MAPPO_FULL,2504000.0,HalfCheetah-v2 2x3
26,3433.2263999997726,MAPPO_FULL,2604000.0,HalfCheetah-v2 2x3
27,4159.321197462776,MAPPO_FULL,2704000.0,HalfCheetah-v2 2x3
28,3500.843288897391,MAPPO_FULL,2804000.0,HalfCheetah-v2 2x3
29,3392.520484155889,MAPPO_FULL,2904000.0,HalfCheetah-v2 2x3
30,4847.512815548574,MAPPO_FULL,3004000.0,HalfCheetah-v2 2x3
31,4499.656720547044,MAPPO_FULL,3104000.0,HalfCheetah-v2 2x3
32,4854.89450763965,MAPPO_FULL,3204000.0,HalfCheetah-v2 2x3
33,4538.295632267271,MAPPO_FULL,3304000.0,HalfCheetah-v2 2x3
34,4034.255554879109,MAPPO_FULL,3404000.0,HalfCheetah-v2 2x3
35,4577.613406849535,MAPPO_FULL,3504000.0,HalfCheetah-v2 2x3
36,4697.01215506143,MAPPO_FULL,3604000.0,HalfCheetah-v2 2x3
37,4321.710563425693,MAPPO_FULL,3704000.0,HalfCheetah-v2 2x3
38,4859.373192877248,MAPPO_FULL,3804000.0,HalfCheetah-v2 2x3
39,4842.548483425723,MAPPO_FULL,3904000.0,HalfCheetah-v2 2x3
40,4699.904641180542,MAPPO_FULL,4004000.0,HalfCheetah-v2 2x3
41,5104.351310368144,MAPPO_FULL,4104000.0,HalfCheetah-v2 2x3
42,4508.421638531722,MAPPO_FULL,4204000.0,HalfCheetah-v2 2x3
43,4798.825414158086,MAPPO_FULL,4304000.0,HalfCheetah-v2 2x3
44,4360.380556334788,MAPPO_FULL,4404000.0,HalfCheetah-v2 2x3
45,4878.820308164772,MAPPO_FULL,4504000.0,HalfCheetah-v2 2x3
46,4962.622386533105,MAPPO_FULL,4604000.0,HalfCheetah-v2 2x3
47,4956.807974494186,MAPPO_FULL,4704000.0,HalfCheetah-v2 2x3
48,4675.356032064452,MAPPO_FULL,4804000.0,HalfCheetah-v2 2x3
49,4835.914237387663,MAPPO_FULL,4904000.0,HalfCheetah-v2 2x3
50,4606.149891343717,MAPPO_FULL,5004000.0,HalfCheetah-v2 2x3
51,4844.094864546884,MAPPO_FULL,5104000.0,HalfCheetah-v2 2x3
52,5054.160929256686,MAPPO_FULL,5204000.0,HalfCheetah-v2 2x3
53,4960.029174480946,MAPPO_FULL,5304000.0,HalfCheetah-v2 2x3
54,5090.034375232213,MAPPO_FULL,5404000.0,HalfCheetah-v2 2x3
55,5050.957431447382,MAPPO_FULL,5504000.0,HalfCheetah-v2 2x3
56,5316.077565232905,MAPPO_FULL,5604000.0,HalfCheetah-v2 2x3
57,4360.7878304016,MAPPO_FULL,5704000.0,HalfCheetah-v2 2x3
58,5044.961020285458,MAPPO_FULL,5804000.0,HalfCheetah-v2 2x3
59,4593.439818840829,MAPPO_FULL,5904000.0,HalfCheetah-v2 2x3
60,4621.931620934367,MAPPO_FULL,6004000.0,HalfCheetah-v2 2x3
61,4414.273179535262,MAPPO_FULL,6104000.0,HalfCheetah-v2 2x3
62,5063.552623960025,MAPPO_FULL,6204000.0,HalfCheetah-v2 2x3
63,4653.429025851327,MAPPO_FULL,6304000.0,HalfCheetah-v2 2x3
64,5189.265007087293,MAPPO_FULL,6404000.0,HalfCheetah-v2 2x3
65,5075.9874338455575,MAPPO_FULL,6504000.0,HalfCheetah-v2 2x3
66,4214.110722308478,MAPPO_FULL,6604000.0,HalfCheetah-v2 2x3
67,5207.058848330872,MAPPO_FULL,6704000.0,HalfCheetah-v2 2x3
68,5097.49571092219,MAPPO_FULL,6804000.0,HalfCheetah-v2 2x3
69,4934.555340322913,MAPPO_FULL,6904000.0,HalfCheetah-v2 2x3
70,5312.4828727874465,MAPPO_FULL,7004000.0,HalfCheetah-v2 2x3
71,4660.029208770206,MAPPO_FULL,7104000.0,HalfCheetah-v2 2x3
72,4322.927352818782,MAPPO_FULL,7204000.0,HalfCheetah-v2 2x3
73,5103.40934517111,MAPPO_FULL,7304000.0,HalfCheetah-v2 2x3
74,5010.592266102028,MAPPO_FULL,7404000.0,HalfCheetah-v2 2x3
75,5422.23240185805,MAPPO_FULL,7504000.0,HalfCheetah-v2 2x3
76,5344.660463676797,MAPPO_FULL,7604000.0,HalfCheetah-v2 2x3
77,5512.138233483283,MAPPO_FULL,7704000.0,HalfCheetah-v2 2x3
78,5377.98687714761,MAPPO_FULL,7804000.0,HalfCheetah-v2 2x3
79,5132.260518672355,MAPPO_FULL,7904000.0,HalfCheetah-v2 2x3
80,5217.129460101608,MAPPO_FULL,8004000.0,HalfCheetah-v2 2x3
81,5341.336479468642,MAPPO_FULL,8104000.0,HalfCheetah-v2 2x3
82,4934.052043088656,MAPPO_FULL,8204000.0,HalfCheetah-v2 2x3
83,5254.327232594013,MAPPO_FULL,8304000.0,HalfCheetah-v2 2x3
84,5186.835831657585,MAPPO_FULL,8404000.0,HalfCheetah-v2 2x3
85,5285.025978682372,MAPPO_FULL,8504000.0,HalfCheetah-v2 2x3
86,4265.088868139639,MAPPO_FULL,8604000.0,HalfCheetah-v2 2x3
87,5326.960729458835,MAPPO_FULL,8704000.0,HalfCheetah-v2 2x3
88,5432.617849263495,MAPPO_FULL,8804000.0,HalfCheetah-v2 2x3
89,4879.34850869709,MAPPO_FULL,8904000.0,HalfCheetah-v2 2x3
90,5454.57274700838,MAPPO_FULL,9004000.0,HalfCheetah-v2 2x3
91,5535.726990959956,MAPPO_FULL,9104000.0,HalfCheetah-v2 2x3
92,5193.343362311103,MAPPO_FULL,9204000.0,HalfCheetah-v2 2x3
93,5523.015602691102,MAPPO_FULL,9304000.0,HalfCheetah-v2 2x3
94,5559.775674463568,MAPPO_FULL,9404000.0,HalfCheetah-v2 2x3
95,5631.58632589671,MAPPO_FULL,9504000.0,HalfCheetah-v2 2x3
