,eval_average_episode_rewards,algo,step,scenario
0,243.89669453052463,MAPPO_FULL,4000.0,Walker2d-v2 6x1
1,122.29387213893109,MAPPO_FULL,104000.0,Walker2d-v2 6x1
2,94.43016859434569,MAPPO_FULL,204000.0,Walker2d-v2 6x1
3,307.40555946811617,MAPPO_FULL,304000.0,Walker2d-v2 6x1
4,345.6608290829127,MAPPO_FULL,404000.0,Walker2d-v2 6x1
5,498.8914556450446,MAPPO_FULL,504000.0,Walker2d-v2 6x1
6,832.6135697499891,MAPPO_FULL,604000.0,Walker2d-v2 6x1
7,629.2021558522807,MAPPO_FULL,704000.0,Walker2d-v2 6x1
8,658.3037345011006,MAPPO_FULL,804000.0,Walker2d-v2 6x1
9,761.2283505477257,MAPPO_FULL,904000.0,Walker2d-v2 6x1
10,537.0334923461573,MAPPO_FULL,1004000.0,Walker2d-v2 6x1
11,854.9404427390888,MAPPO_FULL,1104000.0,Walker2d-v2 6x1
12,1117.2427990067517,MAPPO_FULL,1204000.0,Walker2d-v2 6x1
13,261.3607498591489,MAPPO_FULL,1304000.0,Walker2d-v2 6x1
14,485.1455879730224,MAPPO_FULL,1404000.0,Walker2d-v2 6x1
15,548.1731482639476,MAPPO_FULL,1504000.0,Walker2d-v2 6x1
16,489.14385258049873,MAPPO_FULL,1604000.0,Walker2d-v2 6x1
17,902.1220852671759,MAPPO_FULL,1704000.0,Walker2d-v2 6x1
18,1050.6449108459112,MAPPO_FULL,1804000.0,Walker2d-v2 6x1
19,1101.785281567719,MAPPO_FULL,1904000.0,Walker2d-v2 6x1
20,1316.603287580976,MAPPO_FULL,2004000.0,Walker2d-v2 6x1
21,1708.3103872584868,MAPPO_FULL,2104000.0,Walker2d-v2 6x1
22,1900.2568617104428,MAPPO_FULL,2204000.0,Walker2d-v2 6x1
23,1422.8783053900565,MAPPO_FULL,2304000.0,Walker2d-v2 6x1
24,1894.9627690832315,MAPPO_FULL,2404000.0,Walker2d-v2 6x1
25,1578.5400621640586,MAPPO_FULL,2504000.0,Walker2d-v2 6x1
26,1228.1608229960834,MAPPO_FULL,2604000.0,Walker2d-v2 6x1
27,1189.4370816233172,MAPPO_FULL,2704000.0,Walker2d-v2 6x1
28,2394.6529104733477,MAPPO_FULL,2804000.0,Walker2d-v2 6x1
29,1510.3645943343383,MAPPO_FULL,2904000.0,Walker2d-v2 6x1
30,2119.304858450294,MAPPO_FULL,3004000.0,Walker2d-v2 6x1
31,2049.8127091141328,MAPPO_FULL,3104000.0,Walker2d-v2 6x1
32,731.8622376449823,MAPPO_FULL,3204000.0,Walker2d-v2 6x1
33,1238.1017857043275,MAPPO_FULL,3304000.0,Walker2d-v2 6x1
34,1211.6392009512663,MAPPO_FULL,3404000.0,Walker2d-v2 6x1
35,1235.1053896247101,MAPPO_FULL,3504000.0,Walker2d-v2 6x1
36,2690.317608373066,MAPPO_FULL,3604000.0,Walker2d-v2 6x1
37,1631.95501164681,MAPPO_FULL,3704000.0,Walker2d-v2 6x1
38,1360.7280885126531,MAPPO_FULL,3804000.0,Walker2d-v2 6x1
39,1197.287373604921,MAPPO_FULL,3904000.0,Walker2d-v2 6x1
40,777.1625562305543,MAPPO_FULL,4004000.0,Walker2d-v2 6x1
41,1588.6279204654702,MAPPO_FULL,4104000.0,Walker2d-v2 6x1
42,1070.8007440488643,MAPPO_FULL,4204000.0,Walker2d-v2 6x1
43,1864.5714417472764,MAPPO_FULL,4304000.0,Walker2d-v2 6x1
44,1042.8487169949833,MAPPO_FULL,4404000.0,Walker2d-v2 6x1
45,964.3407824166221,MAPPO_FULL,4504000.0,Walker2d-v2 6x1
46,1132.0680450370833,MAPPO_FULL,4604000.0,Walker2d-v2 6x1
47,1582.2058587309716,MAPPO_FULL,4704000.0,Walker2d-v2 6x1
48,1488.496791130798,MAPPO_FULL,4804000.0,Walker2d-v2 6x1
49,896.9669056505408,MAPPO_FULL,4904000.0,Walker2d-v2 6x1
50,2274.0301676887566,MAPPO_FULL,5004000.0,Walker2d-v2 6x1
51,1449.2923915401304,MAPPO_FULL,5104000.0,Walker2d-v2 6x1
52,1625.8326924085618,MAPPO_FULL,5204000.0,Walker2d-v2 6x1
53,1058.76009525196,MAPPO_FULL,5304000.0,Walker2d-v2 6x1
54,1567.4115721097157,MAPPO_FULL,5404000.0,Walker2d-v2 6x1
55,1826.8334694190683,MAPPO_FULL,5504000.0,Walker2d-v2 6x1
56,2687.8301913056694,MAPPO_FULL,5604000.0,Walker2d-v2 6x1
57,2427.3701174804783,MAPPO_FULL,5704000.0,Walker2d-v2 6x1
58,1646.8015222908282,MAPPO_FULL,5804000.0,Walker2d-v2 6x1
59,1097.5444593148745,MAPPO_FULL,5904000.0,Walker2d-v2 6x1
60,1722.9781857248986,MAPPO_FULL,6004000.0,Walker2d-v2 6x1
